customer_id,frequency,monetary,recency,R,F,M,RFM_Score,Segment
12926,4,1523.59,410,1,3,3,7,At-Risk
12927,1,197.31,394,1,1,1,3,At-Risk
12928,12,4304.89,34,3,4,4,11,High-Value
12929,1,117.85,311,2,1,1,4,One-Time
12930,2,415.8,77,3,2,2,7,Other
12931,57,92347.34,21,4,4,4,12,High-Value
12932,8,1698.56,538,1,4,3,8,At-Risk
12933,8,1636.6299999999999,23,4,4,3,11,High-Value
12934,1,181.65,736,1,1,1,3,At-Risk
12935,15,4243.86,1,4,4,4,12,High-Value
12936,4,1063.9,16,4,3,3,10,High-Value
12937,9,3097.61,14,4,4,4,12,High-Value
12938,1,114.14,25,3,1,1,5,One-Time
12939,20,25264.8,63,3,4,4,11,High-Value
12940,2,899.6899999999999,54,3,2,3,8,Other
12941,1,377.49,723,1,1,2,4,At-Risk
12942,3,675.6,130,2,2,2,6,Other
12943,2,496.5,557,1,2,2,5,At-Risk
12944,2,604.51,35,3,2,2,7,Other
12945,2,900.11,287,2,2,3,7,Other
12946,1,324.45,436,1,1,1,3,At-Risk
12947,6,1603.99,143,2,3,3,8,Other
12948,9,2317.43,15,4,4,4,12,High-Value
12949,22,15526.7,30,3,4,4,11,High-Value
12950,3,1843.0,1,4,2,3,9,High-Value
12951,15,3213.7200000000003,8,4,4,4,12,High-Value
12952,4,1387.79,5,4,3,3,10,High-Value
12953,2,828.8100000000001,9,4,2,2,8,Other
12954,1,162.45,638,1,1,1,3,At-Risk
12955,11,4757.16,0,4,4,4,12,High-Value
12956,4,521.89,305,2,3,2,7,Other
12957,13,8706.97,9,4,4,4,12,High-Value
12958,2,467.34000000000003,399,1,2,2,5,At-Risk
12959,1,150.95,483,1,1,1,3,At-Risk
12960,4,1322.0700000000002,413,1,3,3,7,At-Risk
12961,1,211.98999999999998,378,2,1,1,4,One-Time
12962,2,266.39,6,4,2,1,7,Other
12963,12,3235.79,7,4,4,4,12,High-Value
12964,1,132.24,436,1,1,1,3,At-Risk
12965,1,769.8100000000001,88,3,1,2,6,Other
12966,1,160.18,9,4,1,1,6,One-Time
12967,3,2938.52,357,2,2,4,8,Other
12968,1,135.95,111,2,1,1,4,One-Time
12969,1,122.45,602,1,1,1,3,At-Risk
12970,10,1452.54,6,4,4,3,11,High-Value
12971,116,15704.6,3,4,4,4,12,High-Value
12972,4,1161.2,413,1,3,3,7,At-Risk
12973,1,385.55,413,1,1,2,4,At-Risk
12974,2,408.95,197,2,2,2,6,Other
12975,6,2100.09,436,1,3,3,7,At-Risk
12976,8,3156.38,211,2,4,4,10,High-Value
12977,4,513.88,155,2,3,2,7,Other
12978,5,2502.82,384,1,3,4,8,At-Risk
12979,1,517.7,728,1,1,2,4,At-Risk
12980,21,16245.78,157,2,4,4,10,High-Value
12981,2,372.21999999999997,29,3,2,2,7,Other
12982,8,2744.81,242,2,4,4,10,High-Value
12983,1,490.08,597,1,1,2,4,At-Risk
12984,1,97.5,18,4,1,1,6,One-Time
12985,2,1239.38,0,4,2,3,9,High-Value
12986,10,2729.84,428,1,4,4,9,High-Value
12987,5,1312.21,73,3,3,3,9,High-Value
12988,1,505.82,291,2,1,2,5,Other
12989,33,13551.75,2,4,4,4,12,High-Value
12990,7,955.5,30,3,3,3,9,High-Value
12991,3,764.82,22,4,2,2,8,Other
12992,1,93.35,724,1,1,1,3,At-Risk
12993,8,1259.63,22,4,4,3,11,High-Value
12994,3,974.42,3,4,2,3,9,High-Value
12995,1,211.32,84,3,1,1,5,One-Time
12996,1,355.5,375,2,1,2,5,Other
12997,8,2110.91,21,4,4,3,11,High-Value
12998,3,920.08,492,1,2,3,6,At-Risk
12999,3,455.88,195,2,2,2,6,Other
13000,4,1032.5,106,2,3,3,8,Other
13001,33,24042.65,3,4,4,4,12,High-Value
13002,3,414.13,317,2,2,2,6,Other
13003,3,149.05,105,2,2,1,5,Other
13004,36,11650.85,11,4,4,4,12,High-Value
13005,4,999.68,173,2,3,3,8,Other
13006,1,81.57,55,3,1,1,5,One-Time
13007,1,175.25,579,1,1,1,3,At-Risk
13008,3,612.13,322,2,2,2,6,Other
13009,1,234.0,672,1,1,1,3,At-Risk
13010,2,330.12,373,2,2,1,5,Other
13011,1,50.550000000000004,371,2,1,1,4,One-Time
13012,11,2957.83,8,4,4,4,12,High-Value
13013,29,11097.43,0,4,4,4,12,High-Value
13014,11,5381.08,10,4,4,4,12,High-Value
13015,11,6579.78,52,3,4,4,11,High-Value
13016,3,789.89,72,3,2,2,7,Other
13017,1,204.0,6,4,1,1,6,One-Time
13018,35,9763.16,15,4,4,4,12,High-Value
13019,6,1229.95,378,2,3,3,8,Other
13020,2,618.96,562,1,2,2,5,At-Risk
13021,17,4887.24,3,4,4,4,12,High-Value
13022,1,50.3,429,1,1,1,3,At-Risk
13023,3,1251.03,63,3,2,3,8,Other
13024,2,555.87,470,1,2,2,5,At-Risk
13025,1,323.39,731,1,1,1,3,At-Risk
13026,9,1733.08,0,4,4,3,11,High-Value
13027,19,17239.2,113,2,4,4,10,High-Value
13028,2,661.3199999999999,22,4,2,2,8,Other
13029,5,1927.3,30,3,3,3,9,High-Value
13030,2,752.44,10,4,2,2,8,Other
13031,5,3292.84,406,1,3,4,8,At-Risk
13032,9,2815.96,51,3,4,4,11,High-Value
13033,2,220.55,356,2,2,1,5,Other
13034,3,756.82,54,3,2,2,7,Other
13035,3,1364.2,73,3,2,3,8,Other
13036,1,307.1,684,1,1,1,3,At-Risk
13037,12,3914.9500000000003,137,2,4,4,10,High-Value
13038,3,908.46,79,3,2,3,8,Other
13039,4,1010.73,583,1,3,3,7,At-Risk
13040,2,676.99,8,4,2,2,8,Other
13041,4,799.13,450,1,3,2,6,At-Risk
13042,3,1488.59,597,1,2,3,6,At-Risk
13043,1,516.42,272,2,1,2,5,Other
13044,11,4848.05,290,2,4,4,10,High-Value
13045,3,808.9200000000001,98,2,2,2,6,Other
13046,3,949.25,30,3,2,3,8,Other
13047,23,8423.58,56,3,4,4,11,High-Value
13048,9,4049.13,13,4,4,4,12,High-Value
13049,4,1408.24,63,3,3,3,9,High-Value
13050,34,11877.29,14,4,4,4,12,High-Value
13051,2,155.8,578,1,2,1,4,At-Risk
13052,7,3118.48,211,2,3,4,9,High-Value
13053,1,127.65,621,1,1,1,3,At-Risk
13055,4,2321.11,77,3,3,4,10,High-Value
13056,1,209.48000000000002,550,1,1,1,3,At-Risk
13057,3,709.59,529,1,2,2,5,At-Risk
13058,3,271.4,24,4,2,1,7,Other
13059,10,2291.77,249,2,4,4,10,High-Value
13060,1,307.53000000000003,253,2,1,1,4,One-Time
13061,1,248.60999999999999,71,3,1,1,5,One-Time
13062,1,346.98,190,2,1,2,5,Other
13063,1,188.4,480,1,1,1,3,At-Risk
13064,6,1666.84,12,4,3,3,10,High-Value
13065,5,1055.05,372,2,3,3,8,Other
13066,2,470.8,23,4,2,2,8,Other
13067,3,508.51,81,3,2,2,7,Other
13068,2,344.0,9,4,2,2,8,Other
13069,38,9284.45,0,4,4,4,12,High-Value
13070,4,751.7,191,2,3,2,7,Other
13071,1,129.22,611,1,1,1,3,At-Risk
13072,1,177.15,266,2,1,1,4,One-Time
13073,2,418.08,410,1,2,2,5,At-Risk
13074,4,1378.74,510,1,3,3,7,At-Risk
13075,1,919.61,129,2,1,3,6,Other
13076,1,135.4,457,1,1,1,3,At-Risk
13077,11,2740.65,0,4,4,4,12,High-Value
13078,57,29018.06,2,4,4,4,12,High-Value
13079,6,419.18,3,4,3,2,9,High-Value
13080,4,280.73,178,2,3,1,6,Other
13081,28,56838.37,11,4,4,4,12,High-Value
13082,21,7335.75,125,2,4,4,10,High-Value
13083,3,395.43,3,4,2,2,8,Other
13084,1,122.39999999999999,491,1,1,1,3,At-Risk
13085,8,2433.28,157,2,4,4,10,High-Value
13086,1,439.33000000000004,382,1,1,2,4,At-Risk
13087,1,313.64,725,1,1,1,3,At-Risk
13088,1,236.11,416,1,1,1,3,At-Risk
13089,203,113416.91,2,4,4,4,12,High-Value
13090,23,13076.74,8,4,4,4,12,High-Value
13091,2,1108.8,27,3,2,3,8,Other
13092,12,2140.28,70,3,4,3,10,High-Value
13093,55,54144.25,275,2,4,4,10,High-Value
13094,13,2209.44,20,4,4,3,11,High-Value
13095,1,74.39999999999999,70,3,1,1,5,One-Time
13096,1,419.7000000000001,393,1,1,2,4,At-Risk
13097,27,13015.36,32,3,4,4,11,High-Value
13098,28,28882.44,0,4,4,4,12,High-Value
13099,1,207.36,98,2,1,1,4,One-Time
13101,4,695.4,233,2,3,2,7,Other
13102,37,11380.1,0,4,4,4,12,High-Value
13103,3,709.64,39,3,2,2,7,Other
13104,9,1709.1,2,4,4,3,11,High-Value
13105,1,72.0,435,1,1,1,3,At-Risk
13106,2,603.46,132,2,2,2,6,Other
13107,9,5253.07,43,3,4,4,11,High-Value
13108,2,748.46,372,2,2,2,6,Other
13109,3,1134.03,59,3,2,3,8,Other
13110,12,2957.4700000000003,30,3,4,4,11,High-Value
13111,1,321.88,718,1,1,1,3,At-Risk
13112,1,20.599999999999998,540,1,1,1,3,At-Risk
13113,37,18230.07,0,4,4,4,12,High-Value
13114,1,234.38,730,1,1,1,3,At-Risk
13115,10,5494.7,11,4,4,4,12,High-Value
13116,1,501.14,137,2,1,2,5,Other
13117,18,2255.66,21,4,4,4,12,High-Value
13118,9,2415.41,19,4,4,4,12,High-Value
13119,1,134.9,668,1,1,1,3,At-Risk
13120,1,30.6,238,2,1,1,4,One-Time
13121,1,283.73,268,2,1,1,4,One-Time
13122,2,922.39,93,3,2,3,8,Other
13123,2,506.75,472,1,2,2,5,At-Risk
13124,4,4641.66,89,3,3,4,10,High-Value
13125,1,148.62,523,1,1,1,3,At-Risk
13126,13,3774.81,4,4,4,4,12,High-Value
13127,1,259.17,77,3,1,1,5,One-Time
13128,1,263.5,630,1,1,1,3,At-Risk
13129,2,233.25,451,1,2,1,4,At-Risk
13130,1,64.0,93,3,1,1,5,One-Time
13131,7,3313.77,22,4,3,4,11,High-Value
13132,1,77.3,261,2,1,1,4,One-Time
13133,3,200.45,273,2,2,1,5,Other
13134,6,2475.23,85,3,3,4,10,High-Value
13135,2,3371.45,196,2,2,4,8,Other
13136,13,6274.56,55,3,4,4,11,High-Value
13137,16,7586.94,10,4,4,4,12,High-Value
13138,7,1274.01,21,4,3,3,10,High-Value
13139,8,8202.98,15,4,4,4,12,High-Value
13140,5,1054.92,107,2,3,3,8,Other
13141,17,7656.08,84,3,4,4,11,High-Value
13142,1,307.09000000000003,18,4,1,1,6,One-Time
13143,1,405.1,584,1,1,2,4,At-Risk
13144,2,135.35,332,2,2,1,5,Other
13145,7,1128.52,39,3,3,3,9,High-Value
13146,1,228.91,25,3,1,1,5,One-Time
13147,4,712.8,9,4,3,2,9,High-Value
13148,26,8488.32,28,3,4,4,11,High-Value
13149,4,1676.06,13,4,3,3,10,High-Value
13150,3,449.96999999999997,483,1,2,2,5,At-Risk
13151,3,2454.71,295,2,2,4,8,Other
13152,7,2146.38,416,1,3,3,7,At-Risk
13153,1,486.22,5,4,1,2,7,Other
13154,3,1624.84,398,1,2,3,6,At-Risk
13155,6,1370.48,32,3,3,3,9,High-Value
13156,3,1586.54,384,1,2,3,6,At-Risk
13157,9,5687.36,48,3,4,4,11,High-Value
13158,5,1508.18,94,3,3,3,9,High-Value
13159,4,1429.35,8,4,3,3,10,High-Value
13160,1,91.8,21,4,1,1,6,One-Time
13161,2,472.13,312,2,2,2,6,Other
13162,16,9275.49,121,2,4,4,10,High-Value
13163,1,17.65,609,1,1,1,3,At-Risk
13164,2,372.2,568,1,2,2,5,At-Risk
13165,3,1451.1599999999999,45,3,2,3,8,Other
13166,2,875.93,282,2,2,3,7,Other
13167,5,1113.15,18,4,3,3,10,High-Value
13168,5,1840.73,35,3,3,3,9,High-Value
13169,3,840.08,63,3,2,2,7,Other
13170,1,108.81,26,3,1,1,5,One-Time
13171,3,468.40999999999997,21,4,2,2,8,Other
13172,1,69.6,399,1,1,1,3,At-Risk
13173,11,2389.82,3,4,4,4,12,High-Value
13174,11,7972.46,15,4,4,4,12,High-Value
13175,2,831.45,581,1,2,2,5,At-Risk
13176,1,481.49,45,3,1,2,6,Other
13177,2,512.2,64,3,2,2,7,Other
13178,21,14059.19,25,3,4,4,11,High-Value
13179,1,572.3100000000001,618,1,1,2,4,At-Risk
13180,1,86.1,606,1,1,1,3,At-Risk
13181,1,359.69,380,1,1,2,4,At-Risk
13182,1,121.18,44,3,1,1,5,One-Time
13183,15,7036.18,7,4,4,4,12,High-Value
13184,10,1667.95,14,4,4,3,11,High-Value
13185,1,71.4,267,2,1,1,4,One-Time
13186,3,1575.89,39,3,2,3,8,Other
13187,4,328.36,336,2,3,1,6,Other
13188,1,114.6,10,4,1,1,6,One-Time
13189,2,260.68,18,4,2,1,7,Other
13190,3,570.66,543,1,2,2,5,At-Risk
13191,1,159.21,657,1,1,1,3,At-Risk
13192,6,2558.58,94,3,3,4,10,High-Value
13193,1,112.08,60,3,1,1,5,One-Time
13194,2,472.78000000000003,135,2,2,2,6,Other
13195,1,136.73,413,1,1,1,3,At-Risk
13196,7,3068.84,10,4,3,4,11,High-Value
13197,1,373.01000000000005,609,1,1,2,4,At-Risk
13198,8,4974.2300000000005,9,4,4,4,12,High-Value
13199,66,15949.210000000001,3,4,4,4,12,High-Value
13200,4,870.09,18,4,3,3,10,High-Value
13201,4,1233.06,501,1,3,3,7,At-Risk
13202,7,1580.3,393,1,3,3,7,At-Risk
13203,10,2648.25,9,4,4,4,12,High-Value
13204,1,966.6600000000001,730,1,1,3,5,At-Risk
13205,1,2803.2,442,1,1,4,6,At-Risk
13206,13,8308.19,399,1,4,4,9,High-Value
13207,4,535.86,14,4,3,2,9,High-Value
13208,8,1951.82,58,3,4,3,10,High-Value
13209,13,8509.51,29,3,4,4,11,High-Value
13210,1,353.48,93,3,1,2,6,Other
13211,10,2618.77,9,4,4,4,12,High-Value
13212,3,786.83,19,4,2,2,8,Other
13213,11,3851.52,56,3,4,4,11,High-Value
13214,7,3264.23,417,1,3,4,8,At-Risk
13215,1,81.6,401,1,1,1,3,At-Risk
13216,1,333.74,267,2,1,1,4,One-Time
13217,4,666.48,121,2,3,2,7,Other
13218,1,62.64,126,2,1,1,4,One-Time
13219,1,76.23,617,1,1,1,3,At-Risk
13220,5,1336.0900000000001,77,3,3,3,9,High-Value
13221,2,844.86,239,2,2,2,6,Other
13222,1,88.5,576,1,1,1,3,At-Risk
13223,6,969.12,199,2,3,3,8,Other
13224,2,2152.95,59,3,2,3,8,Other
13225,16,16260.07,2,4,4,4,12,High-Value
13226,2,312.46,272,2,2,1,5,Other
13227,1,257.7,201,2,1,1,4,One-Time
13228,1,358.0,80,3,1,2,6,Other
13229,1,160.95,225,2,1,1,4,One-Time
13230,30,6109.51,3,4,4,4,12,High-Value
13232,7,1327.75,12,4,3,3,10,High-Value
13233,4,1176.46,73,3,3,3,9,High-Value
13234,2,346.5,672,1,2,2,5,At-Risk
13235,1,1031.07,211,2,1,3,6,Other
13236,2,744.85,24,4,2,2,8,Other
13237,1,643.0,387,1,1,2,4,At-Risk
13238,6,1006.63,16,4,3,3,10,High-Value
13239,5,1594.69,261,2,3,3,8,Other
13240,8,1455.39,95,2,4,3,9,High-Value
13241,1,112.53,411,1,1,1,3,At-Risk
13242,7,699.4,111,2,3,2,7,Other
13243,5,1220.38,202,2,3,3,8,Other
13244,1,121.74,92,3,1,1,5,One-Time
13245,2,989.22,50,3,2,3,8,Other
13246,11,3351.75,17,4,4,4,12,High-Value
13247,4,501.12,17,4,3,2,9,High-Value
13248,2,465.68,124,2,2,2,6,Other
13249,9,1608.9299999999998,91,3,4,3,10,High-Value
13250,2,253.09,460,1,2,1,4,At-Risk
13251,1,252.68,401,1,1,1,3,At-Risk
13252,2,399.3,393,1,2,2,5,At-Risk
13253,4,2951.11,156,2,3,4,9,High-Value
13254,1,51.410000000000004,375,2,1,1,4,One-Time
13255,3,678.76,8,4,2,2,8,Other
13257,1,149.75,435,1,1,1,3,At-Risk
13258,5,1009.43,11,4,3,3,10,High-Value
13259,9,1398.79,61,3,4,3,10,High-Value
13260,1,557.62,60,3,1,2,6,Other
13261,2,944.1,268,2,2,3,7,Other
13262,3,573.45,262,2,2,2,6,Other
13263,38,8650.98,0,4,4,4,12,High-Value
13264,1,722.5600000000001,442,1,1,2,4,At-Risk
13265,5,2092.66,52,3,3,3,9,High-Value
13266,19,6135.04,10,4,4,4,12,High-Value
13267,36,9429.81,2,4,4,4,12,High-Value
13268,10,3152.71,17,4,4,4,12,High-Value
13269,28,8537.32,0,4,4,4,12,High-Value
13270,1,590.0,365,2,1,2,5,Other
13271,1,211.49,36,3,1,1,5,One-Time
13272,2,276.56,30,3,2,1,6,Other
13273,1,138.98,112,2,1,1,4,One-Time
13274,1,360.85,408,1,1,2,4,At-Risk
13275,2,238.86,383,1,2,1,4,At-Risk
13276,5,1891.91,63,3,3,3,9,High-Value
13277,7,523.3,15,4,3,2,9,High-Value
13278,4,1425.35,40,3,3,3,9,High-Value
13279,1,137.75,77,3,1,1,5,One-Time
13280,7,2293.33,121,2,3,4,9,High-Value
13281,1,350.85,438,1,1,2,4,At-Risk
13282,4,1313.19,17,4,3,3,10,High-Value
13283,4,373.36,59,3,3,2,8,Loyal
13284,1,201.19,330,2,1,1,4,One-Time
13285,6,3364.59,22,4,3,4,11,High-Value
13286,1,734.91,599,1,1,2,4,At-Risk
13287,3,781.59,602,1,2,2,5,At-Risk
13288,5,927.61,442,1,3,3,7,At-Risk
13289,1,307.95,723,1,1,1,3,At-Risk
13291,11,3270.79,155,2,4,4,10,High-Value
13292,5,994.51,38,3,3,3,9,High-Value
13293,6,1192.94,391,1,3,3,7,At-Risk
13294,3,1689.53,189,2,2,3,7,Other
13295,4,1101.97,359,2,3,3,8,Other
13296,6,792.51,136,2,3,2,7,Other
13297,7,4368.62,7,4,3,4,11,High-Value
13298,1,360.0,0,4,1,2,7,Other
13299,3,1218.7,267,2,2,3,7,Other
13300,3,1285.51,168,2,2,3,7,Other
13301,4,600.1899999999999,103,2,3,2,7,Other
13302,2,159.2,154,2,2,1,5,Other
13303,1,61.72,399,1,1,1,3,At-Risk
13304,4,1217.99,350,2,3,3,8,Other
13305,16,3616.41,3,4,4,4,12,High-Value
13306,1,53.65,429,1,1,1,3,At-Risk
13307,3,273.34,119,2,2,1,5,Other
13308,4,1670.3700000000001,22,4,3,3,10,High-Value
13309,6,1706.3700000000001,6,4,3,3,10,High-Value
13310,5,1541.2,27,3,3,3,9,High-Value
13311,2,598.57,3,4,2,2,8,Other
13312,1,124.75,450,1,1,1,3,At-Risk
13313,12,3445.32,21,4,4,4,12,High-Value
13314,3,775.94,1,4,2,2,8,Other
13315,1,310.26,688,1,1,1,3,At-Risk
13316,10,12940.82,36,3,4,4,11,High-Value
13317,19,6486.091,65,3,4,4,11,High-Value
13318,3,640.76,0,4,2,2,8,Other
13319,58,21323.22,4,4,4,4,12,High-Value
13320,6,2211.6,77,3,3,3,9,High-Value
13321,2,567.36,71,3,2,2,7,Other
13322,1,199.48000000000002,16,4,1,1,6,One-Time
13323,5,787.85,2,4,3,2,9,High-Value
13324,18,10513.47,35,3,4,4,11,High-Value
13325,1,675.3,81,3,1,2,6,Other
13326,1,281.76000000000005,431,1,1,1,3,At-Risk
13327,19,9052.87,38,3,4,4,11,High-Value
13328,1,1308.48,315,2,1,3,6,Other
13329,8,4808.7699999999995,31,3,4,4,11,High-Value
13330,6,2796.1,92,3,3,4,10,High-Value
13331,1,262.40000000000003,401,1,1,1,3,At-Risk
13332,1,350.90000000000003,13,4,1,2,7,Other
13333,3,1015.74,410,1,2,3,6,At-Risk
13334,5,6201.8,81,3,3,4,10,High-Value
13336,1,795.12,76,3,1,2,6,Other
13337,1,1575.26,545,1,1,3,5,At-Risk
13338,4,2345.62,157,2,3,4,9,High-Value
13339,1,860.12,200,2,1,3,6,Other
13340,12,22100.56,44,3,4,4,11,High-Value
13341,1,775.85,260,2,1,2,5,Other
13343,1,303.43,177,2,1,1,4,One-Time
13344,3,2511.69,67,3,2,4,9,High-Value
13345,1,339.5,287,2,1,1,4,One-Time
13346,6,299.4,462,1,3,1,5,At-Risk
13347,1,291.36,69,3,1,1,5,One-Time
13348,1,233.76000000000002,63,3,1,1,5,One-Time
13349,1,197.32,10,4,1,1,6,One-Time
13350,2,879.12,15,4,2,3,9,High-Value
13351,1,323.94,65,3,1,1,5,One-Time
13352,1,347.98,59,3,1,2,6,Other
13354,1,743.53,70,3,1,2,6,Other
13355,1,674.7,121,2,1,2,5,Other
13356,1,768.24,79,3,1,2,6,Other
13357,5,3795.01,256,2,3,4,9,High-Value
13358,1,389.03,268,2,1,2,5,Other
13359,2,943.3100000000001,63,3,2,3,8,Other
13360,4,1503.65,431,1,3,3,7,At-Risk
13361,2,1450.5,471,1,2,3,6,At-Risk
13362,7,5394.07,8,4,3,4,11,High-Value
13363,3,1623.8600000000001,17,4,2,3,9,High-Value
13364,1,134.96,70,3,1,1,5,One-Time
13365,2,2225.37,33,3,2,3,8,Other
13366,1,56.16,49,3,1,1,5,One-Time
13367,1,460.2,431,1,1,2,4,At-Risk
13368,4,1021.5,256,2,3,3,8,Other
13369,1,258.28000000000003,365,2,1,1,4,One-Time
13370,1,754.87,371,2,1,2,5,Other
13371,2,2297.66,504,1,2,4,7,At-Risk
13372,1,328.64,89,3,1,1,5,One-Time
13373,6,7587.1900000000005,60,3,3,4,10,High-Value
13374,2,372.8,414,1,2,2,5,At-Risk
13375,2,1792.23,88,3,2,3,8,Other
13376,3,869.76,98,2,2,3,7,Other
13377,2,1452.88,396,1,2,3,6,At-Risk
13379,3,572.56,25,3,2,2,7,Other
13380,1,62.4,432,1,1,1,3,At-Risk
13381,12,8224.37,31,3,4,4,11,High-Value
13382,5,1387.58,280,2,3,3,8,Other
13383,1,305.28000000000003,543,1,1,1,3,At-Risk
13384,11,6680.83,30,3,4,4,11,High-Value
13385,1,534.57,329,2,1,2,5,Other
13386,2,835.46,413,1,2,2,5,At-Risk
13387,1,181.84,416,1,1,1,3,At-Risk
13388,3,1185.65,130,2,2,3,7,Other
13389,3,797.96,10,4,2,2,8,Other
13390,1,544.08,74,3,1,2,6,Other
13391,1,59.8,203,2,1,1,4,One-Time
13392,1,91.14,676,1,1,1,3,At-Risk
13393,4,1131.45,583,1,3,3,7,At-Risk
13394,19,6621.7,1,4,4,4,12,High-Value
13395,3,1180.23,184,2,2,3,7,Other
13396,2,1360.99,28,3,2,3,8,Other
13397,10,3191.87,72,3,4,4,11,High-Value
13398,2,670.34,191,2,2,2,6,Other
13399,3,275.4,463,1,2,1,4,At-Risk
13400,1,310.83,582,1,1,1,3,At-Risk
13402,4,1226.8500000000001,126,2,3,3,8,Other
13403,3,229.5,17,4,2,1,7,Other
13404,2,252.49,0,4,2,1,7,Other
13405,5,1198.81,203,2,3,3,8,Other
13406,2,568.92,426,1,2,2,5,At-Risk
13407,3,2244.7,578,1,2,4,7,At-Risk
13408,106,50174.782,1,4,4,4,12,High-Value
13410,9,2201.96,23,4,4,3,11,High-Value
13411,1,213.55,106,2,1,1,4,One-Time
13412,1,487.35,619,1,1,2,4,At-Risk
13413,6,429.44,639,1,3,2,6,At-Risk
13414,6,2494.14,133,2,3,4,9,High-Value
13415,4,784.17,472,1,3,2,6,At-Risk
13416,3,940.8000000000001,43,3,2,3,8,Other
13417,6,1669.49,4,4,3,3,10,High-Value
13418,31,11559.66,11,4,4,4,12,High-Value
13419,1,221.06,63,3,1,1,5,One-Time
13420,2,159.85,149,2,2,1,5,Other
13421,8,4048.25,39,3,4,4,11,High-Value
13422,1,2626.3,63,3,1,4,8,Other
13423,1,217.03,428,1,1,1,3,At-Risk
13424,1,572.77,449,1,1,2,4,At-Risk
13425,5,3390.4300000000003,107,2,3,4,9,High-Value
13426,22,8167.38,0,4,4,4,12,High-Value
13427,6,1006.53,18,4,3,3,10,High-Value
13428,3,478.54,9,4,2,2,8,Other
13429,4,1006.8,10,4,3,3,10,High-Value
13430,2,679.45,18,4,2,2,8,Other
13431,8,3316.2400000000002,66,3,4,4,11,High-Value
13432,2,436.55,570,1,2,2,5,At-Risk
13433,4,658.32,500,1,3,2,6,At-Risk
13434,5,1666.8600000000001,73,3,3,3,9,High-Value
13435,9,4447.33,4,4,4,4,12,High-Value
13436,1,196.89,1,4,1,1,6,One-Time
13437,7,3408.06,13,4,3,4,11,High-Value
13438,1,46.5,546,1,1,1,3,At-Risk
13439,3,986.61,254,2,2,3,7,Other
13440,7,1295.25,422,1,3,3,7,At-Risk
13441,2,720.9,91,3,2,2,7,Other
13442,3,419.87,666,1,2,2,5,At-Risk
13443,6,1269.3700000000001,448,1,3,3,7,At-Risk
13444,2,619.08,373,2,2,2,6,Other
13445,1,241.89999999999998,625,1,1,1,3,At-Risk
13446,11,3881.89,429,1,4,4,9,High-Value
13447,3,1129.14,22,4,2,3,9,High-Value
13448,12,8386.22,16,4,4,4,12,High-Value
13449,1,291.88,23,4,1,1,6,One-Time
13450,13,4120.04,26,3,4,4,11,High-Value
13451,11,7088.92,25,3,4,4,11,High-Value
13452,3,729.8,258,2,2,2,6,Other
13453,3,781.69,165,2,2,2,6,Other
13454,1,219.87,640,1,1,1,3,At-Risk
13455,6,2212.9900000000002,24,4,3,3,10,High-Value
13456,6,1766.72,17,4,3,3,10,High-Value
13457,2,148.22,688,1,2,1,4,At-Risk
13458,16,11959.27,6,4,4,4,12,High-Value
13459,2,1160.41,624,1,2,3,6,At-Risk
13460,2,183.44,28,3,2,1,6,Other
13461,6,4160.0,38,3,3,4,10,High-Value
13462,5,1153.8500000000001,252,2,3,3,8,Other
13464,6,3097.64,57,3,3,4,10,High-Value
13465,2,931.12,445,1,2,3,6,At-Risk
13466,5,1013.35,183,2,3,3,8,Other
13467,2,1071.91,10,4,2,3,9,High-Value
13468,72,12793.28,1,4,4,4,12,High-Value
13469,1,82.4,652,1,1,1,3,At-Risk
13470,2,165.0,98,2,2,1,5,Other
13471,4,2501.84,0,4,3,4,11,High-Value
13472,2,592.24,463,1,2,2,5,At-Risk
13473,8,2657.7599999999998,60,3,4,4,11,High-Value
13474,3,646.59,235,2,2,2,6,Other
13475,4,1431.78,190,2,3,3,8,Other
13476,5,2061.4700000000003,178,2,3,3,8,Other
13477,11,2819.17,37,3,4,4,11,High-Value
13478,5,2215.78,468,1,3,3,7,At-Risk
13479,4,851.37,200,2,3,2,7,Other
13480,2,627.82,416,1,2,2,5,At-Risk
13481,11,3830.84,45,3,4,4,11,High-Value
13482,2,336.09000000000003,231,2,2,1,5,Other
13483,1,140.34,65,3,1,1,5,One-Time
13484,3,790.72,240,2,2,2,6,Other
13485,11,3015.2200000000003,232,2,4,4,10,High-Value
13486,3,1122.41,77,3,2,3,8,Other
13487,5,846.87,57,3,3,2,8,Loyal
13488,23,14205.960000000001,16,4,4,4,12,High-Value
13489,4,449.52,104,2,3,2,7,Other
13490,1,154.25,653,1,1,1,3,At-Risk
13491,27,4467.66,51,3,4,4,11,High-Value
13492,3,1269.84,135,2,2,3,7,Other
13493,2,498.63,274,2,2,2,6,Other
13494,1,316.26000000000005,311,2,1,1,4,One-Time
13495,10,4863.31,7,4,4,4,12,High-Value
13496,2,653.33,10,4,2,2,8,Other
13497,6,1166.8300000000002,282,2,3,3,8,Other
13498,1,327.38,729,1,1,1,3,At-Risk
13499,5,1159.1100000000001,17,4,3,3,10,High-Value
13500,4,1466.3,22,4,3,3,10,High-Value
13501,3,2885.11,287,2,2,4,8,Other
13502,5,780.5,16,4,3,2,9,High-Value
13503,5,1778.04,70,3,3,3,9,High-Value
13504,1,295.93,63,3,1,1,5,One-Time
