customer_id,total_invoices,total_revenue,customer_type
13151,3,2454.71,Repeat Customer
13152,7,2146.38,Repeat Customer
13153,1,486.22,Single Purchase
13154,3,1624.84,Repeat Customer
13155,6,1370.48,Repeat Customer
13156,3,1586.54,Repeat Customer
13157,9,5687.36,Repeat Customer
13158,5,1508.18,Repeat Customer
13159,4,1429.35,Repeat Customer
13160,1,91.8,Single Purchase
13161,2,472.13,Repeat Customer
13162,16,9275.49,Repeat Customer
13163,1,17.65,Single Purchase
13164,2,372.2,Repeat Customer
13165,3,1451.1599999999999,Repeat Customer
13166,2,875.93,Repeat Customer
13167,5,1113.15,Repeat Customer
13168,5,1840.73,Repeat Customer
13169,3,840.08,Repeat Customer
13170,1,108.81,Single Purchase
13171,3,468.40999999999997,Repeat Customer
13172,1,69.6,Single Purchase
13173,11,2389.82,Repeat Customer
13174,11,7972.46,Repeat Customer
13175,2,831.45,Repeat Customer
13176,1,481.49,Single Purchase
13177,2,512.2,Repeat Customer
13178,21,14059.19,Repeat Customer
13179,1,572.3100000000001,Single Purchase
13180,1,86.1,Single Purchase
13181,1,359.69,Single Purchase
13182,1,121.18,Single Purchase
13183,15,7036.18,Repeat Customer
13184,10,1667.95,Repeat Customer
13185,1,71.4,Single Purchase
13186,3,1575.89,Repeat Customer
13187,4,328.36,Repeat Customer
13188,1,114.6,Single Purchase
13189,2,260.68,Repeat Customer
13190,3,570.66,Repeat Customer
13191,1,159.21,Single Purchase
13192,6,2558.58,Repeat Customer
13193,1,112.08,Single Purchase
13194,2,472.78000000000003,Repeat Customer
13195,1,136.73,Single Purchase
13196,7,3068.84,Repeat Customer
13197,1,373.01000000000005,Single Purchase
13198,8,4974.2300000000005,Repeat Customer
13199,66,15949.210000000001,Repeat Customer
13200,4,870.09,Repeat Customer
13201,4,1233.06,Repeat Customer
13202,7,1580.3,Repeat Customer
13203,10,2648.25,Repeat Customer
13204,1,966.6600000000001,Single Purchase
13205,1,2803.2,Single Purchase
13206,13,8308.19,Repeat Customer
13207,4,535.86,Repeat Customer
13208,8,1951.82,Repeat Customer
13209,13,8509.51,Repeat Customer
13210,1,353.48,Single Purchase
13211,10,2618.77,Repeat Customer
13212,3,786.83,Repeat Customer
13213,11,3851.52,Repeat Customer
13214,7,3264.23,Repeat Customer
13215,1,81.6,Single Purchase
13216,1,333.74,Single Purchase
13217,4,666.48,Repeat Customer
13218,1,62.64,Single Purchase
13219,1,76.23,Single Purchase
13220,5,1336.0900000000001,Repeat Customer
13221,2,844.86,Repeat Customer
13222,1,88.5,Single Purchase
13223,6,969.12,Repeat Customer
13224,2,2152.95,Repeat Customer
13225,16,16260.07,Repeat Customer
13226,2,312.46,Repeat Customer
13227,1,257.7,Single Purchase
13228,1,358.0,Single Purchase
13229,1,160.95,Single Purchase
13230,30,6109.51,Repeat Customer
13232,7,1327.75,Repeat Customer
13233,4,1176.46,Repeat Customer
13234,2,346.5,Repeat Customer
13235,1,1031.07,Single Purchase
13236,2,744.85,Repeat Customer
13237,1,643.0,Single Purchase
13238,6,1006.63,Repeat Customer
13239,5,1594.69,Repeat Customer
13240,8,1455.39,Repeat Customer
13241,1,112.53,Single Purchase
13242,7,699.4,Repeat Customer
13243,5,1220.38,Repeat Customer
13244,1,121.74,Single Purchase
13245,2,989.22,Repeat Customer
13246,11,3351.75,Repeat Customer
13247,4,501.12,Repeat Customer
13248,2,465.68,Repeat Customer
13249,9,1608.9299999999998,Repeat Customer
13250,2,253.09,Repeat Customer
13251,1,252.68,Single Purchase
13252,2,399.3,Repeat Customer
13253,4,2951.11,Repeat Customer
13254,1,51.410000000000004,Single Purchase
13255,3,678.76,Repeat Customer
13257,1,149.75,Single Purchase
13258,5,1009.43,Repeat Customer
13259,9,1398.79,Repeat Customer
13260,1,557.62,Single Purchase
13261,2,944.1,Repeat Customer
13262,3,573.45,Repeat Customer
13263,38,8650.98,Repeat Customer
13264,1,722.5600000000001,Single Purchase
13265,5,2092.66,Repeat Customer
13266,19,6135.04,Repeat Customer
13267,36,9429.81,Repeat Customer
13268,10,3152.71,Repeat Customer
13269,28,8537.32,Repeat Customer
13270,1,590.0,Single Purchase
13271,1,211.49,Single Purchase
13272,2,276.56,Repeat Customer
13273,1,138.98,Single Purchase
13274,1,360.85,Single Purchase
13275,2,238.86,Repeat Customer
13276,5,1891.91,Repeat Customer
13277,7,523.3,Repeat Customer
13278,4,1425.35,Repeat Customer
13279,1,137.75,Single Purchase
13280,7,2293.33,Repeat Customer
13281,1,350.85,Single Purchase
13282,4,1313.19,Repeat Customer
13283,4,373.36,Repeat Customer
13284,1,201.19,Single Purchase
13285,6,3364.59,Repeat Customer
13286,1,734.91,Single Purchase
13287,3,781.59,Repeat Customer
13288,5,927.61,Repeat Customer
13289,1,307.95,Single Purchase
13291,11,3270.79,Repeat Customer
13292,5,994.51,Repeat Customer
13293,6,1192.94,Repeat Customer
13294,3,1689.53,Repeat Customer
13295,4,1101.97,Repeat Customer
13296,6,792.51,Repeat Customer
13297,7,4368.62,Repeat Customer
13298,1,360.0,Single Purchase
13299,3,1218.7,Repeat Customer
13300,3,1285.51,Repeat Customer
13301,4,600.1899999999999,Repeat Customer
13302,2,159.2,Repeat Customer
13303,1,61.72,Single Purchase
13304,4,1217.99,Repeat Customer
13305,16,3616.41,Repeat Customer
13306,1,53.65,Single Purchase
13307,3,273.34,Repeat Customer
13308,4,1670.3700000000001,Repeat Customer
13309,6,1706.3700000000001,Repeat Customer
13310,5,1541.2,Repeat Customer
13311,2,598.57,Repeat Customer
13312,1,124.75,Single Purchase
13313,12,3445.32,Repeat Customer
13314,3,775.94,Repeat Customer
13315,1,310.26,Single Purchase
13316,10,12940.82,Repeat Customer
13317,19,6486.091,Repeat Customer
13318,3,640.76,Repeat Customer
13319,58,21323.22,Repeat Customer
13320,6,2211.6,Repeat Customer
13321,2,567.36,Repeat Customer
13322,1,199.48000000000002,Single Purchase
13323,5,787.85,Repeat Customer
13324,18,10513.47,Repeat Customer
13325,1,675.3,Single Purchase
13326,1,281.76000000000005,Single Purchase
13327,19,9052.87,Repeat Customer
13328,1,1308.48,Single Purchase
13329,8,4808.7699999999995,Repeat Customer
13330,6,2796.1,Repeat Customer
13331,1,262.40000000000003,Single Purchase
13332,1,350.90000000000003,Single Purchase
13333,3,1015.74,Repeat Customer
13334,5,6201.8,Repeat Customer
13336,1,795.12,Single Purchase
13337,1,1575.26,Single Purchase
13338,4,2345.62,Repeat Customer
13339,1,860.12,Single Purchase
13340,12,22100.56,Repeat Customer
13341,1,775.85,Single Purchase
13343,1,303.43,Single Purchase
13344,3,2511.69,Repeat Customer
13345,1,339.5,Single Purchase
13346,6,299.4,Repeat Customer
13347,1,291.36,Single Purchase
13348,1,233.76000000000002,Single Purchase
13349,1,197.32,Single Purchase
13350,2,879.12,Repeat Customer
13351,1,323.94,Single Purchase
13352,1,347.98,Single Purchase
13354,1,743.53,Single Purchase
13355,1,674.7,Single Purchase
13356,1,768.24,Single Purchase
13357,5,3795.01,Repeat Customer
13358,1,389.03,Single Purchase
13359,2,943.3100000000001,Repeat Customer
13360,4,1503.65,Repeat Customer
13361,2,1450.5,Repeat Customer
13362,7,5394.07,Repeat Customer
13363,3,1623.8600000000001,Repeat Customer
13364,1,134.96,Single Purchase
13365,2,2225.37,Repeat Customer
13366,1,56.16,Single Purchase
13367,1,460.2,Single Purchase
13368,4,1021.5,Repeat Customer
13369,1,258.28000000000003,Single Purchase
13370,1,754.87,Single Purchase
13371,2,2297.66,Repeat Customer
13372,1,328.64,Single Purchase
13373,6,7587.1900000000005,Repeat Customer
13374,2,372.8,Repeat Customer
13375,2,1792.23,Repeat Customer
13376,3,869.76,Repeat Customer
13377,2,1452.88,Repeat Customer
13379,3,572.56,Repeat Customer
13380,1,62.4,Single Purchase
13381,12,8224.37,Repeat Customer
13382,5,1387.58,Repeat Customer
13383,1,305.28000000000003,Single Purchase
13384,11,6680.83,Repeat Customer
13385,1,534.57,Single Purchase
13386,2,835.46,Repeat Customer
13387,1,181.84,Single Purchase
13388,3,1185.65,Repeat Customer
13389,3,797.96,Repeat Customer
13390,1,544.08,Single Purchase
13391,1,59.8,Single Purchase
13392,1,91.14,Single Purchase
13393,4,1131.45,Repeat Customer
13394,19,6621.7,Repeat Customer
13395,3,1180.23,Repeat Customer
13396,2,1360.99,Repeat Customer
13397,10,3191.87,Repeat Customer
13398,2,670.34,Repeat Customer
13399,3,275.4,Repeat Customer
13400,1,310.83,Single Purchase
13402,4,1226.8500000000001,Repeat Customer
13403,3,229.5,Repeat Customer
13404,2,252.49,Repeat Customer
13405,5,1198.81,Repeat Customer
13406,2,568.92,Repeat Customer
13407,3,2244.7,Repeat Customer
13408,106,50174.782,Repeat Customer
13410,9,2201.96,Repeat Customer
13411,1,213.55,Single Purchase
13412,1,487.35,Single Purchase
13413,6,429.44,Repeat Customer
13414,6,2494.14,Repeat Customer
13415,4,784.17,Repeat Customer
13416,3,940.8000000000001,Repeat Customer
13417,6,1669.49,Repeat Customer
13418,31,11559.66,Repeat Customer
13419,1,221.06,Single Purchase
13420,2,159.85,Repeat Customer
13421,8,4048.25,Repeat Customer
13422,1,2626.3,Single Purchase
13423,1,217.03,Single Purchase
13424,1,572.77,Single Purchase
13425,5,3390.4300000000003,Repeat Customer
13426,22,8167.38,Repeat Customer
13427,6,1006.53,Repeat Customer
13428,3,478.54,Repeat Customer
13429,4,1006.8,Repeat Customer
13430,2,679.45,Repeat Customer
13431,8,3316.2400000000002,Repeat Customer
13432,2,436.55,Repeat Customer
13433,4,658.32,Repeat Customer
13434,5,1666.8600000000001,Repeat Customer
13435,9,4447.33,Repeat Customer
13436,1,196.89,Single Purchase
13437,7,3408.06,Repeat Customer
13438,1,46.5,Single Purchase
13439,3,986.61,Repeat Customer
13440,7,1295.25,Repeat Customer
13441,2,720.9,Repeat Customer
13442,3,419.87,Repeat Customer
13443,6,1269.3700000000001,Repeat Customer
13444,2,619.08,Repeat Customer
13445,1,241.89999999999998,Single Purchase
13446,11,3881.89,Repeat Customer
13447,3,1129.14,Repeat Customer
13448,12,8386.22,Repeat Customer
13449,1,291.88,Single Purchase
13450,13,4120.04,Repeat Customer
13451,11,7088.92,Repeat Customer
13452,3,729.8,Repeat Customer
13453,3,781.69,Repeat Customer
13454,1,219.87,Single Purchase
13455,6,2212.9900000000002,Repeat Customer
13456,6,1766.72,Repeat Customer
13457,2,148.22,Repeat Customer
13458,16,11959.27,Repeat Customer
13459,2,1160.41,Repeat Customer
13460,2,183.44,Repeat Customer
13461,6,4160.0,Repeat Customer
13462,5,1153.8500000000001,Repeat Customer
13464,6,3097.64,Repeat Customer
13465,2,931.12,Repeat Customer
13466,5,1013.35,Repeat Customer
13467,2,1071.91,Repeat Customer
13468,72,12793.28,Repeat Customer
13469,1,82.4,Single Purchase
13470,2,165.0,Repeat Customer
13471,4,2501.84,Repeat Customer
13472,2,592.24,Repeat Customer
13473,8,2657.7599999999998,Repeat Customer
13474,3,646.59,Repeat Customer
13475,4,1431.78,Repeat Customer
13476,5,2061.4700000000003,Repeat Customer
13477,11,2819.17,Repeat Customer
13478,5,2215.78,Repeat Customer
13479,4,851.37,Repeat Customer
13480,2,627.82,Repeat Customer
13481,11,3830.84,Repeat Customer
13482,2,336.09000000000003,Repeat Customer
13483,1,140.34,Single Purchase
13484,3,790.72,Repeat Customer
13485,11,3015.2200000000003,Repeat Customer
13486,3,1122.41,Repeat Customer
13487,5,846.87,Repeat Customer
13488,23,14205.960000000001,Repeat Customer
13489,4,449.52,Repeat Customer
13490,1,154.25,Single Purchase
13491,27,4467.66,Repeat Customer
13492,3,1269.84,Repeat Customer
13493,2,498.63,Repeat Customer
13494,1,316.26000000000005,Single Purchase
13495,10,4863.31,Repeat Customer
13496,2,653.33,Repeat Customer
13497,6,1166.8300000000002,Repeat Customer
13498,1,327.38,Single Purchase
13499,5,1159.1100000000001,Repeat Customer
13500,4,1466.3,Repeat Customer
13501,3,2885.11,Repeat Customer
13502,5,780.5,Repeat Customer
13503,5,1778.04,Repeat Customer
13504,1,295.93,Single Purchase
13505,4,3633.63,Repeat Customer
13506,5,1338.08,Repeat Customer
13507,4,2479.16,Repeat Customer
13508,2,287.05,Repeat Customer
13509,7,1099.72,Repeat Customer
13510,11,4558.29,Repeat Customer
13511,1,282.76,Single Purchase
13512,4,713.39,Repeat Customer
13513,3,824.59,Repeat Customer
13514,4,815.9000000000001,Repeat Customer
13515,6,1265.82,Repeat Customer
13516,4,1685.26,Repeat Customer
13517,3,2128.42,Repeat Customer
13518,1,627.16,Single Purchase
13519,2,343.21,Repeat Customer
13520,11,5446.0,Repeat Customer
13521,3,1070.47,Repeat Customer
13522,1,125.80000000000001,Single Purchase
13523,6,4534.57,Repeat Customer
13524,5,680.1800000000001,Repeat Customer
13525,2,628.78,Repeat Customer
13526,2,1182.0,Repeat Customer
13527,12,4541.29,Repeat Customer
13529,2,307.76,Repeat Customer
13530,1,402.98,Single Purchase
13531,6,1433.07,Repeat Customer
13532,1,210.31,Single Purchase
13533,3,269.09,Repeat Customer
13534,35,7720.900000000001,Repeat Customer
13535,1,89.5,Single Purchase
13536,7,3444.39,Repeat Customer
13537,2,717.85,Repeat Customer
13538,12,3103.13,Repeat Customer
13539,7,1569.36,Repeat Customer
13540,3,632.39,Repeat Customer
13541,2,785.25,Repeat Customer
13542,17,3959.4900000000002,Repeat Customer
13543,2,1439.61,Repeat Customer
13544,6,790.2,Repeat Customer
13545,2,364.93,Repeat Customer
13546,5,1086.24,Repeat Customer
13547,1,164.53,Single Purchase
13548,3,901.4399999999999,Repeat Customer
13549,8,1005.8000000000001,Repeat Customer
13550,1,342.55,Single Purchase
13551,2,244.2,Repeat Customer
13552,22,6948.92,Repeat Customer
13553,1,499.6,Single Purchase
13554,7,1629.35,Repeat Customer
13555,13,8891.84,Repeat Customer
13556,2,200.82,Repeat Customer
13557,13,3032.26,Repeat Customer
13558,4,594.52,Repeat Customer
13559,2,990.0,Repeat Customer
13560,1,171.42000000000002,Single Purchase
13561,11,1803.4,Repeat Customer
13562,8,4838.18,Repeat Customer
13563,2,777.53,Repeat Customer
13564,36,15880.22,Repeat Customer
13565,3,414.8,Repeat Customer
13566,5,1684.75,Repeat Customer
13567,4,1079.29,Repeat Customer
13568,1,187.05,Single Purchase
13569,4,725.04,Repeat Customer
13570,1,239.49,Single Purchase
13571,26,4537.26,Repeat Customer
13572,1,1384.25,Single Purchase
13573,6,903.07,Repeat Customer
13574,1,404.45,Single Purchase
13575,5,732.07,Repeat Customer
13576,28,11202.59,Repeat Customer
13577,11,3484.28,Repeat Customer
13578,1,147.66,Single Purchase
13579,5,1374.34,Repeat Customer
13580,1,107.75,Single Purchase
13581,2,280.53000000000003,Repeat Customer
13582,2,241.68,Repeat Customer
13583,2,1445.031,Repeat Customer
13584,3,385.7,Repeat Customer
13585,3,684.54,Repeat Customer
13586,1,127.28,Single Purchase
13587,4,1673.5,Repeat Customer
13588,9,2478.95,Repeat Customer
13589,6,1120.74,Repeat Customer
13590,18,6336.04,Repeat Customer
13591,7,2093.94,Repeat Customer
13592,4,247.95999999999998,Repeat Customer
13593,14,5493.29,Repeat Customer
13594,2,533.32,Repeat Customer
13595,3,784.48,Repeat Customer
13596,2,664.11,Repeat Customer
13597,2,396.71000000000004,Repeat Customer
13598,5,761.96,Repeat Customer
13599,33,9811.04,Repeat Customer
13600,2,518.42,Repeat Customer
13601,4,1159.99,Repeat Customer
13602,4,1025.17,Repeat Customer
13603,1,164.34,Single Purchase
13604,1,717.62,Single Purchase
13605,2,522.67,Repeat Customer
13606,3,276.75,Repeat Customer
13607,2,1075.81,Repeat Customer
13608,1,232.05,Single Purchase
13609,1,167.35,Single Purchase
13610,14,2102.46,Repeat Customer
13611,10,3297.9300000000003,Repeat Customer
13612,1,818.29,Single Purchase
13613,5,1039.8500000000001,Repeat Customer
13614,6,2332.74,Repeat Customer
13615,8,6272.53,Repeat Customer
13616,2,283.85,Repeat Customer
13617,8,1278.75,Repeat Customer
13618,1,177.34,Single Purchase
13619,2,223.44,Repeat Customer
13620,1,112.34,Single Purchase
13621,1,213.85,Single Purchase
13622,1,658.95,Single Purchase
13623,10,2533.06,Repeat Customer
13624,1,462.08,Single Purchase
13625,1,301.26,Single Purchase
13626,2,707.04,Repeat Customer
13627,7,2245.9,Repeat Customer
13628,1,310.14,Single Purchase
13629,19,13370.86,Repeat Customer
13630,7,2031.78,Repeat Customer
13631,11,3070.42,Repeat Customer
13632,8,3645.81,Repeat Customer
13634,15,4988.08,Repeat Customer
13635,4,2999.16,Repeat Customer
13636,5,949.12,Repeat Customer
13637,3,803.05,Repeat Customer
13638,1,122.64,Single Purchase
13639,2,1346.27,Repeat Customer
13640,1,405.0,Single Purchase
13641,4,942.37,Repeat Customer
13642,4,472.2,Repeat Customer
13643,10,2156.77,Repeat Customer
13644,4,2624.26,Repeat Customer
13645,1,252.1,Single Purchase
13646,2,326.25,Repeat Customer
13647,8,3041.68,Repeat Customer
13648,8,1759.0700000000002,Repeat Customer
13649,6,1453.68,Repeat Customer
13650,10,3288.0,Repeat Customer
13651,2,211.85,Repeat Customer
13652,5,2262.05,Repeat Customer
13653,1,152.20000000000002,Single Purchase
13654,11,6308.0,Repeat Customer
13655,6,2280.51,Repeat Customer
13656,4,1078.85,Repeat Customer
13657,2,382.14,Repeat Customer
13658,9,6025.5,Repeat Customer
13659,12,4884.68,Repeat Customer
13660,1,306.64,Single Purchase
13661,1,325.24,Single Purchase
13662,11,2233.61,Repeat Customer
13663,5,2047.51,Repeat Customer
13665,3,1711.66,Repeat Customer
13666,5,127.05,Repeat Customer
13667,1,299.05,Single Purchase
13668,35,12948.48,Repeat Customer
13669,3,413.55,Repeat Customer
13670,1,349.7,Single Purchase
13671,1,172.6,Single Purchase
13672,3,419.92,Repeat Customer
13673,2,387.44,Repeat Customer
13674,1,240.68,Single Purchase
13675,2,486.82000000000005,Repeat Customer
13676,2,243.9,Repeat Customer
13677,2,551.24,Repeat Customer
13678,1,232.6,Single Purchase
13679,3,281.26,Repeat Customer
13680,12,11419.67,Repeat Customer
13681,4,827.83,Repeat Customer
13682,1,59.5,Single Purchase
13683,1,258.6,Single Purchase
13684,4,594.88,Repeat Customer
13685,7,3119.44,Repeat Customer
13686,3,409.04,Repeat Customer
13687,1,11880.84,Single Purchase
13688,1,375.5,Single Purchase
13689,2,1259.5,Repeat Customer
13690,1,172.25,Single Purchase
13691,1,210.78,Single Purchase
13692,5,3114.4,Repeat Customer
13693,9,2011.82,Repeat Customer
13694,143,195640.69,Repeat Customer
13695,16,2770.73,Repeat Customer
13696,3,2020.4,Repeat Customer
13697,1,151.3,Single Purchase
13698,2,451.73,Repeat Customer
13699,2,764.1500000000001,Repeat Customer
13700,13,2596.9700000000003,Repeat Customer
13701,1,161.0,Single Purchase
13702,1,135.18,Single Purchase
13703,2,425.56,Repeat Customer
13704,9,2308.06,Repeat Customer
13705,7,1717.19,Repeat Customer
13706,2,631.17,Repeat Customer
13707,5,3365.86,Repeat Customer
13708,1,283.33,Single Purchase
13709,18,7571.35,Repeat Customer
13710,3,509.52,Repeat Customer
13711,9,1792.26,Repeat Customer
13712,2,766.42,Repeat Customer
13713,3,740.76,Repeat Customer
13714,1,161.35,Single Purchase
13715,17,8153.04,Repeat Customer
13716,1,138.28,Single Purchase
13717,8,1763.3,Repeat Customer
13718,2,306.55,Repeat Customer
13719,11,2782.1,Repeat Customer
13720,4,799.9,Repeat Customer
13721,2,741.54,Repeat Customer
13722,10,5635.41,Repeat Customer
13723,6,1194.08,Repeat Customer
13724,1,213.01,Single Purchase
13725,8,1980.56,Repeat Customer
13726,2,1079.66,Repeat Customer
13727,8,1074.15,Repeat Customer
13728,16,2855.17,Repeat Customer
13729,3,724.73,Repeat Customer
13730,2,752.6,Repeat Customer
13731,2,610.59,Repeat Customer
13732,1,491.86,Single Purchase
13733,2,487.03000000000003,Repeat Customer
13734,4,6695.690000000001,Repeat Customer
13735,13,9762.77,Repeat Customer
13736,7,2752.47,Repeat Customer
13737,1,339.6,Single Purchase
13738,1,434.78000000000003,Single Purchase
13739,2,292.2,Repeat Customer
13740,5,1582.77,Repeat Customer
13741,3,668.4300000000001,Repeat Customer
13742,12,3107.87,Repeat Customer
13743,7,1341.6,Repeat Customer
13744,2,1080.52,Repeat Customer
