invoice_no,invoice_date,customer_id
491081,2009-12-09 13:11:00,15302
491082,2009-12-09 13:16:00,16709
491083,2009-12-09 13:22:00,17954
491085,2009-12-09 13:25:00,13727
491086,2009-12-09 13:26:00,15911
491089,2009-12-09 13:31:00,14990
491090,2009-12-09 13:34:00,13141
491091,2009-12-09 13:34:00,16705
491092,2009-12-09 13:44:00,13680
491093,2009-12-09 13:49:00,12709
491095,2009-12-09 13:50:00,14171
491096,2009-12-09 13:53:00,13983
491097,2009-12-09 14:01:00,17296
491098,2009-12-09 14:02:00,14080
491100,2009-12-09 14:15:00,17631
491101,2009-12-09 14:16:00,17449
491102,2009-12-09 14:17:00,17184
491103,2009-12-09 14:20:00,14107
491104,2009-12-09 14:22:00,12917
491105,2009-12-09 14:25:00,16755
491109,2009-12-09 14:30:00,13825
491111,2009-12-09 14:38:00,15005
491112,2009-12-09 14:44:00,13770
491113,2009-12-09 14:48:00,14505
491116,2009-12-09 14:55:00,15441
491118,2009-12-09 15:03:00,16933
491122,2009-12-09 15:16:00,13426
491123,2009-12-09 15:20:00,17043
491124,2009-12-09 15:26:00,13498
491125,2009-12-09 15:28:00,15311
491126,2009-12-09 15:36:00,16186
491127,2009-12-09 16:00:00,18065
491129,2009-12-09 16:01:00,18065
491131,2009-12-09 16:03:00,16395
491132,2009-12-09 16:13:00,17880
491133,2009-12-09 16:17:00,13848
491136,2009-12-09 16:24:00,16746
491138,2009-12-09 16:26:00,16168
491143,2009-12-09 16:50:00,16029
491144,2009-12-09 17:10:00,15077
491145,2009-12-09 17:13:00,13728
491146,2009-12-09 17:26:00,15209
491147,2009-12-09 17:27:00,14710
491148,2009-12-10 07:43:00,15061
491149,2009-12-10 08:29:00,15841
491150,2009-12-10 08:30:00,16525
491151,2009-12-10 09:25:00,14134
491152,2009-12-10 09:42:00,15465
491153,2009-12-10 09:44:00,16143
491154,2009-12-10 09:44:00,17603
491158,2009-12-10 10:17:00,15523
491159,2009-12-10 10:27:00,15311
491160,2009-12-10 10:29:00,14911
491161,2009-12-10 10:32:00,14942
491163,2009-12-10 10:42:00,13693
491164,2009-12-10 10:47:00,15581
491165,2009-12-10 10:57:00,14293
491169,2009-12-10 11:25:00,12417
491170,2009-12-10 11:27:00,17861
491171,2009-12-10 11:39:00,15039
491172,2009-12-10 11:40:00,16843
491173,2009-12-10 11:42:00,15858
491174,2009-12-10 11:45:00,17388
491175,2009-12-10 11:47:00,15085
491177,2009-12-10 11:51:00,15642
491178,2009-12-10 11:55:00,14099
491180,2009-12-10 12:03:00,15719
491181,2009-12-10 12:08:00,15854
491182,2009-12-10 12:10:00,13019
491183,2009-12-10 12:10:00,12978
491184,2009-12-10 12:10:00,17027
491185,2009-12-10 12:21:00,17377
491186,2009-12-10 12:21:00,15889
491187,2009-12-10 12:28:00,16748
491188,2009-12-10 12:30:00,17377
491189,2009-12-10 12:32:00,14113
491191,2009-12-10 12:42:00,16459
491192,2009-12-10 12:44:00,14527
491193,2009-12-10 12:44:00,13091
491194,2009-12-10 12:52:00,13173
491195,2009-12-10 12:57:00,15805
491196,2009-12-10 12:58:00,15912
491197,2009-12-10 13:03:00,15912
491198,2009-12-10 13:09:00,16596
491199,2009-12-10 13:12:00,15912
491200,2009-12-10 13:12:00,16663
491201,2009-12-10 13:27:00,12989
491203,2009-12-10 13:34:00,16985
491204,2009-12-10 13:59:00,14648
491205,2009-12-10 14:07:00,16779
491207,2009-12-10 14:13:00,17884
491209,2009-12-10 14:19:00,15573
491210,2009-12-10 14:20:00,15367
491211,2009-12-10 14:22:00,14895
491212,2009-12-10 14:28:00,14062
491226,2009-12-10 14:44:00,15157
491235,2009-12-10 14:46:00,15623
491238,2009-12-10 14:48:00,16011
491240,2009-12-10 14:50:00,13831
491247,2009-12-10 14:57:00,14626
491314,2009-12-10 15:27:00,15032
491317,2009-12-10 15:28:00,16670
491318,2009-12-10 15:30:00,14608
491319,2009-12-10 15:33:00,15882
491320,2009-12-10 15:35:00,15380
491321,2009-12-10 15:36:00,17032
491340,2009-12-10 15:45:00,12979
491356,2009-12-10 15:52:00,15738
491358,2009-12-10 15:52:00,14590
491368,2009-12-10 15:56:00,14043
491385,2009-12-10 16:10:00,17675
491394,2009-12-10 16:21:00,15916
491395,2009-12-10 16:30:00,16901
491396,2009-12-10 16:35:00,17610
491397,2009-12-10 16:39:00,12933
491399,2009-12-10 17:04:00,14507
491400,2009-12-10 17:09:00,17696
491401,2009-12-10 17:14:00,18276
491403,2009-12-10 17:27:00,14030
491405,2009-12-10 18:03:00,15823
491406,2009-12-10 18:27:00,14081
491407,2009-12-10 18:36:00,14030
491408,2009-12-10 18:43:00,17351
491421,2009-12-10 19:35:00,16798
491422,2009-12-10 19:35:00,17512
491424,2009-12-10 19:53:00,13542
491425,2009-12-10 20:04:00,16905
491426,2009-12-10 20:16:00,15494
491427,2009-12-10 20:22:00,14702
491429,2009-12-11 09:18:00,17165
491431,2009-12-11 09:58:00,15769
491432,2009-12-11 09:58:00,16293
491433,2009-12-11 09:58:00,18172
491434,2009-12-11 10:08:00,17412
491435,2009-12-11 10:10:00,14606
491436,2009-12-11 10:12:00,14606
491437,2009-12-11 10:12:00,13408
491438,2009-12-11 10:27:00,18268
491439,2009-12-11 10:31:00,15291
491440,2009-12-11 10:31:00,16029
491442,2009-12-11 10:32:00,16156
491443,2009-12-11 10:37:00,15311
491444,2009-12-11 10:37:00,14122
491445,2009-12-11 10:40:00,14519
491447,2009-12-11 10:48:00,14191
491448,2009-12-11 10:54:00,15983
491449,2009-12-11 10:58:00,17230
491450,2009-12-11 11:06:00,14739
491452,2009-12-11 11:10:00,17238
491453,2009-12-11 11:15:00,17238
491454,2009-12-11 11:17:00,13077
491456,2009-12-11 11:22:00,18102
491457,2009-12-11 11:26:00,15998
491462,2009-12-11 11:38:00,17243
491463,2009-12-11 11:39:00,17243
491464,2009-12-11 11:41:00,17209
491465,2009-12-11 11:52:00,14643
491468,2009-12-11 12:01:00,12957
491474,2009-12-11 12:09:00,14577
491479,2009-12-11 12:11:00,14680
491497,2009-12-11 12:17:00,17409
491498,2009-12-11 12:17:00,12835
491506,2009-12-11 12:21:00,16470
491508,2009-12-11 12:24:00,16191
491516,2009-12-11 12:28:00,14895
491528,2009-12-11 12:31:00,17344
491554,2009-12-11 12:41:00,16365
491555,2009-12-11 12:45:00,15194
491570,2009-12-11 12:51:00,13418
491584,2009-12-11 12:55:00,12854
491586,2009-12-11 12:56:00,15197
491587,2009-12-11 12:58:00,13953
491603,2009-12-11 13:31:00,17243
491607,2009-12-11 13:36:00,17293
491612,2009-12-11 13:49:00,14298
491613,2009-12-11 13:52:00,16952
491622,2009-12-11 14:20:00,13415
491625,2009-12-11 14:28:00,13668
491627,2009-12-11 14:33:00,13819
491629,2009-12-11 14:37:00,14790
491630,2009-12-11 14:39:00,17851
491631,2009-12-11 15:06:00,17487
491633,2009-12-11 15:37:00,17958
491634,2009-12-11 15:40:00,17841
491635,2009-12-11 15:46:00,14298
491636,2009-12-11 15:52:00,17754
491637,2009-12-11 15:55:00,15984
491640,2009-12-11 16:11:00,15898
491642,2009-12-11 16:33:00,14130
491643,2009-12-11 16:46:00,15856
491644,2009-12-11 16:48:00,17860
491645,2009-12-11 16:54:00,17860
491646,2009-12-11 17:00:00,14031
491647,2009-12-11 17:04:00,14031
491648,2009-12-13 09:58:00,17243
491649,2009-12-13 10:28:00,12664
491651,2009-12-13 10:41:00,13768
491652,2009-12-13 10:48:00,16335
491653,2009-12-13 10:50:00,18077
491654,2009-12-13 10:54:00,16104
491655,2009-12-13 10:56:00,16104
491656,2009-12-13 10:59:00,16719
491658,2009-12-13 11:05:00,16442
491659,2009-12-13 11:11:00,13317
491660,2009-12-13 11:14:00,15196
491661,2009-12-13 11:16:00,15956
491662,2009-12-13 11:16:00,15169
491663,2009-12-13 11:23:00,15860
491664,2009-12-13 11:28:00,15983
491665,2009-12-13 11:32:00,14685
491666,2009-12-13 11:34:00,13026
491667,2009-12-13 11:34:00,15503
491668,2009-12-13 11:35:00,15144
491669,2009-12-13 11:41:00,12843
491670,2009-12-13 11:43:00,13089
491671,2009-12-13 11:46:00,14161
491672,2009-12-13 11:46:00,17172
491673,2009-12-13 11:49:00,17085
491674,2009-12-13 12:04:00,17593
491675,2009-12-13 12:04:00,16710
491677,2009-12-13 12:10:00,14685
491678,2009-12-13 12:11:00,16830
491679,2009-12-13 12:19:00,16127
491680,2009-12-13 12:22:00,14987
491681,2009-12-13 12:31:00,15751
491682,2009-12-13 12:32:00,15751
491683,2009-12-13 12:36:00,17539
491684,2009-12-13 12:42:00,17287
491685,2009-12-13 12:43:00,17287
491686,2009-12-13 12:50:00,17920
491687,2009-12-13 12:57:00,15944
491688,2009-12-13 13:03:00,14606
491690,2009-12-13 13:09:00,13206
491691,2009-12-13 13:17:00,17211
491692,2009-12-13 13:21:00,14514
491694,2009-12-13 13:24:00,17066
491695,2009-12-13 13:27:00,15850
491696,2009-12-13 13:28:00,17290
491697,2009-12-13 13:31:00,13735
491698,2009-12-13 13:31:00,12681
491699,2009-12-13 13:39:00,15628
491700,2009-12-13 13:39:00,17802
491701,2009-12-13 13:53:00,15446
491703,2009-12-13 14:01:00,14525
491704,2009-12-13 14:08:00,14751
491706,2009-12-13 14:10:00,17802
491707,2009-12-13 14:38:00,17969
491708,2009-12-13 14:40:00,14685
491709,2009-12-13 14:51:00,12600
491710,2009-12-13 15:01:00,12683
491711,2009-12-13 15:16:00,13087
491712,2009-12-13 15:17:00,15562
491713,2009-12-13 15:24:00,17819
491714,2009-12-13 15:38:00,16409
491715,2009-12-13 15:43:00,14277
491716,2009-12-13 15:44:00,14466
491717,2009-12-13 15:54:00,16725
491718,2009-12-13 15:55:00,16325
491719,2009-12-13 16:03:00,17799
491720,2009-12-13 16:04:00,17910
491721,2009-12-13 16:05:00,14898
491722,2009-12-13 16:12:00,16551
491724,2009-12-13 16:17:00,15577
491725,2009-12-14 08:34:00,12346
491726,2009-12-14 08:40:00,12439
491729,2009-12-14 09:48:00,13462
491730,2009-12-14 09:56:00,13872
491731,2009-12-14 09:59:00,18087
491733,2009-12-14 10:01:00,18087
491734,2009-12-14 10:24:00,13093
491735,2009-12-14 10:27:00,15550
491736,2009-12-14 10:34:00,13013
491737,2009-12-14 10:37:00,14977
491738,2009-12-14 10:49:00,12472
491742,2009-12-14 11:00:00,12346
491743,2009-12-14 11:00:00,13767
491744,2009-12-14 11:02:00,12346
491745,2009-12-14 11:10:00,16769
491746,2009-12-14 11:18:00,16769
491747,2009-12-14 11:24:00,17075
491748,2009-12-14 11:30:00,17157
491750,2009-12-14 11:48:00,14527
491751,2009-12-14 11:59:00,16190
491752,2009-12-14 12:02:00,14032
491753,2009-12-14 12:09:00,17825
491754,2009-12-14 12:13:00,17825
491755,2009-12-14 12:16:00,17825
491756,2009-12-14 12:18:00,15329
491757,2009-12-14 12:18:00,17949
491758,2009-12-14 12:24:00,17908
491759,2009-12-14 12:28:00,12748
491760,2009-12-14 12:36:00,15311
491780,2009-12-14 12:47:00,12471
491782,2009-12-14 12:48:00,15534
491784,2009-12-14 12:48:00,12471
491800,2009-12-14 12:58:00,17511
491803,2009-12-14 13:06:00,16327
491804,2009-12-14 13:09:00,15920
491805,2009-12-14 13:10:00,12613
491806,2009-12-14 13:10:00,15920
491807,2009-12-14 13:11:00,17318
491809,2009-12-14 13:19:00,17965
491810,2009-12-14 13:22:00,14401
491811,2009-12-14 13:22:00,12835
491812,2009-12-14 13:23:00,13694
491813,2009-12-14 13:27:00,13694
491814,2009-12-14 13:30:00,15188
491815,2009-12-14 13:36:00,13694
491816,2009-12-14 13:36:00,14961
491825,2009-12-14 14:02:00,13931
491826,2009-12-14 14:12:00,16019
491828,2009-12-14 14:13:00,13089
491829,2009-12-14 14:28:00,16711
491831,2009-12-14 14:33:00,17961
491832,2009-12-14 14:34:00,15420
491833,2009-12-14 14:35:00,12926
491834,2009-12-14 14:36:00,17623
491840,2009-12-14 14:46:00,15015
491861,2009-12-14 15:06:00,14796
491868,2009-12-14 15:07:00,14042
491888,2009-12-14 15:16:00,15867
491893,2009-12-14 15:17:00,16805
491894,2009-12-14 15:18:00,14062
491923,2009-12-14 15:30:00,12839
491924,2009-12-14 15:31:00,17364
491935,2009-12-14 15:38:00,16125
491941,2009-12-14 15:42:00,12924
491949,2009-12-14 15:44:00,13591
491950,2009-12-14 15:49:00,16280
491951,2009-12-14 15:51:00,13206
491953,2009-12-14 15:57:00,15061
491954,2009-12-14 15:58:00,12920
491955,2009-12-14 15:58:00,12920
491956,2009-12-14 16:00:00,16985
491957,2009-12-14 16:01:00,17866
491958,2009-12-14 16:10:00,13577
491959,2009-12-14 16:11:00,16064
491960,2009-12-14 16:29:00,17416
491961,2009-12-14 16:36:00,15640
491963,2009-12-14 16:46:00,12992
491964,2009-12-14 16:52:00,15672
491965,2009-12-14 17:03:00,13000
491967,2009-12-14 17:34:00,17012
491979,2009-12-15 08:01:00,13162
491980,2009-12-15 08:39:00,17067
491981,2009-12-15 09:34:00,13468
491982,2009-12-15 09:40:00,16098
491983,2009-12-15 09:42:00,16554
491984,2009-12-15 09:44:00,13004
491986,2009-12-15 09:51:00,15838
491987,2009-12-15 10:00:00,17572
491988,2009-12-15 10:02:00,13902
491991,2009-12-15 10:10:00,17809
491992,2009-12-15 10:21:00,16158
491993,2009-12-15 10:28:00,17213
491994,2009-12-15 10:36:00,17251
491995,2009-12-15 10:50:00,13495
491996,2009-12-15 10:50:00,14063
491997,2009-12-15 11:06:00,17852
491998,2009-12-15 11:09:00,16858
491999,2009-12-15 11:20:00,14341
492003,2009-12-15 11:24:00,15039
492004,2009-12-15 11:25:00,17082
492005,2009-12-15 11:25:00,14607
492007,2009-12-15 11:26:00,17262
492008,2009-12-15 11:26:00,17082
492009,2009-12-15 11:28:00,14871
492011,2009-12-15 11:42:00,18220
492012,2009-12-15 11:49:00,17625
492014,2009-12-15 11:56:00,13577
492015,2009-12-15 12:00:00,14911
492016,2009-12-15 12:03:00,17233
492017,2009-12-15 12:06:00,16210
492018,2009-12-15 12:08:00,16550
492020,2009-12-15 12:13:00,13635
492021,2009-12-15 12:18:00,17949
492022,2009-12-15 12:20:00,17949
492035,2009-12-15 12:29:00,16202
492039,2009-12-15 12:32:00,17095
492051,2009-12-15 12:43:00,13758
492064,2009-12-15 12:49:00,16713
492071,2009-12-15 12:57:00,16713
492073,2009-12-15 13:11:00,15413
492074,2009-12-15 13:12:00,12941
492075,2009-12-15 13:21:00,17596
492076,2009-12-15 13:35:00,17675
492077,2009-12-15 13:40:00,15812
492078,2009-12-15 13:48:00,14966
492079,2009-12-15 13:49:00,15070
492080,2009-12-15 13:50:00,18260
492092,2009-12-15 14:03:00,14156
492098,2009-12-15 14:05:00,16749
492117,2009-12-15 14:10:00,15808
492125,2009-12-15 14:13:00,13405
492127,2009-12-15 14:14:00,13319
492133,2009-12-15 14:18:00,16684
492153,2009-12-15 14:30:00,17797
492168,2009-12-15 14:34:00,13823
492169,2009-12-15 14:46:00,13680
492170,2009-12-15 14:53:00,15566
492172,2009-12-15 15:06:00,13050
492173,2009-12-15 15:12:00,13267
492174,2009-12-15 15:16:00,13798
492175,2009-12-15 15:18:00,13756
492176,2009-12-15 15:21:00,17841
492177,2009-12-15 15:24:00,15311
492178,2009-12-15 15:27:00,18168
492179,2009-12-15 15:27:00,17816
492181,2009-12-15 15:36:00,13393
492185,2009-12-15 15:48:00,16308
492202,2009-12-15 16:23:00,15514
492203,2009-12-15 16:27:00,16353
492204,2009-12-15 16:28:00,15785
492208,2009-12-15 16:34:00,13599
492209,2009-12-15 16:40:00,15768
492210,2009-12-15 16:45:00,15971
492214,2009-12-15 17:05:00,14897
492216,2009-12-15 17:25:00,15641
492218,2009-12-15 17:31:00,15527
492220,2009-12-15 17:45:00,17368
492221,2009-12-15 17:54:00,15637
492222,2009-12-15 17:56:00,15393
492223,2009-12-15 17:56:00,14061
492224,2009-12-15 18:22:00,12748
492225,2009-12-15 18:32:00,14134
492227,2009-12-15 18:57:00,18177
492228,2009-12-15 19:01:00,15078
492229,2009-12-15 19:02:00,13473
492230,2009-12-15 19:03:00,16605
492231,2009-12-15 19:03:00,12956
492232,2009-12-15 19:04:00,12971
492233,2009-12-15 19:04:00,13711
492234,2009-12-15 19:05:00,15394
492235,2009-12-15 19:06:00,14460
492236,2009-12-15 19:09:00,18102
492237,2009-12-15 19:11:00,18102
492238,2009-12-15 19:12:00,18102
492239,2009-12-16 07:58:00,14543
492240,2009-12-16 07:59:00,13078
492241,2009-12-16 09:17:00,14769
492242,2009-12-16 09:23:00,15312
492244,2009-12-16 09:37:00,17646
492245,2009-12-16 09:41:00,15713
492246,2009-12-16 09:41:00,13952
492247,2009-12-16 10:16:00,16736
492248,2009-12-16 10:28:00,14646
492249,2009-12-16 10:39:00,16366
492250,2009-12-16 10:45:00,18286
492251,2009-12-16 10:51:00,14156
492252,2009-12-16 10:56:00,13999
492253,2009-12-16 11:04:00,12956
492269,2009-12-16 11:23:00,17677
492270,2009-12-16 11:24:00,17677
492271,2009-12-16 11:25:00,17677
492272,2009-12-16 11:26:00,14590
492273,2009-12-16 11:27:00,17677
492281,2009-12-16 11:43:00,13047
492282,2009-12-16 11:43:00,14869
492283,2009-12-16 11:44:00,16197
492285,2009-12-16 11:45:00,13097
492287,2009-12-16 11:46:00,13074
492290,2009-12-16 11:47:00,14966
492296,2009-12-16 11:53:00,14667
492297,2009-12-16 11:53:00,13289
492300,2009-12-16 11:55:00,12747
492302,2009-12-16 11:56:00,16119
492304,2009-12-16 11:59:00,13769
492312,2009-12-16 12:06:00,15184
492313,2009-12-16 12:09:00,14680
492314,2009-12-16 12:11:00,14732
492317,2009-12-16 12:16:00,15615
492318,2009-12-16 12:16:00,17189
492319,2009-12-16 12:17:00,15499
492321,2009-12-16 12:17:00,15061
492322,2009-12-16 12:24:00,13694
492325,2009-12-16 12:24:00,13641
492328,2009-12-16 12:25:00,13641
492340,2009-12-16 12:29:00,17954
492342,2009-12-16 12:32:00,14527
492347,2009-12-16 12:39:00,13694
492348,2009-12-16 12:41:00,13694
492349,2009-12-16 12:41:00,13831
492351,2009-12-16 12:45:00,17954
492356,2009-12-16 13:15:00,12586
492357,2009-12-16 13:16:00,18012
492358,2009-12-16 13:22:00,16779
492359,2009-12-16 13:23:00,13403
492360,2009-12-16 13:23:00,14625
492361,2009-12-16 13:40:00,17833
492362,2009-12-16 13:49:00,15222
492367,2009-12-16 14:00:00,13178
492368,2009-12-16 14:08:00,14415
492369,2009-12-16 14:09:00,16195
492370,2009-12-16 14:12:00,16891
492371,2009-12-16 14:22:00,14952
492372,2009-12-16 14:22:00,13693
492374,2009-12-16 14:41:00,15984
492375,2009-12-16 14:54:00,15577
492376,2009-12-16 14:59:00,17776
492378,2009-12-16 15:05:00,16569
492379,2009-12-16 15:06:00,17469
492380,2009-12-16 15:11:00,14055
492383,2009-12-16 15:11:00,17873
492387,2009-12-16 15:13:00,15044
492391,2009-12-16 15:16:00,13426
492395,2009-12-16 15:21:00,17988
492397,2009-12-16 15:24:00,12359
492398,2009-12-16 15:24:00,17873
492399,2009-12-16 15:31:00,14329
492401,2009-12-16 15:38:00,15311
492403,2009-12-16 15:45:00,17091
492404,2009-12-16 15:45:00,16694
492405,2009-12-16 15:48:00,15055
492406,2009-12-16 15:57:00,18144
492407,2009-12-16 16:02:00,15750
492408,2009-12-16 16:04:00,16987
492409,2009-12-16 16:07:00,13008
492410,2009-12-16 16:10:00,13941
492412,2009-12-16 16:24:00,14092
492413,2009-12-16 16:25:00,12867
492415,2009-12-16 17:06:00,17428
492417,2009-12-16 17:22:00,16742
492418,2009-12-16 17:27:00,15498
492419,2009-12-16 17:34:00,14540
492421,2009-12-16 17:40:00,17402
492423,2009-12-16 17:45:00,12748
492424,2009-12-16 17:45:00,17402
492426,2009-12-17 08:37:00,17157
492427,2009-12-17 08:39:00,14113
492428,2009-12-17 08:55:00,18201
492429,2009-12-17 09:09:00,13225
492430,2009-12-17 09:44:00,14113
492431,2009-12-17 09:54:00,17662
492432,2009-12-17 09:55:00,13491
492433,2009-12-17 10:08:00,17150
492434,2009-12-17 10:17:00,15601
492435,2009-12-17 10:20:00,15863
492436,2009-12-17 10:22:00,18186
492437,2009-12-17 10:27:00,13269
492438,2009-12-17 10:30:00,13875
492439,2009-12-17 10:39:00,12557
492440,2009-12-17 10:52:00,13266
492441,2009-12-17 10:57:00,14484
492442,2009-12-17 10:58:00,13798
492443,2009-12-17 10:59:00,13777
492444,2009-12-17 11:06:00,18097
492445,2009-12-17 11:07:00,17230
492446,2009-12-17 11:11:00,13520
492448,2009-12-17 11:24:00,17243
492449,2009-12-17 11:24:00,16139
492462,2009-12-17 11:33:00,15862
492465,2009-12-17 11:33:00,13564
492472,2009-12-17 11:38:00,15862
492484,2009-12-17 11:43:00,15862
492499,2009-12-17 11:49:00,17739
492500,2009-12-17 11:49:00,13564
492512,2009-12-17 11:53:00,14425
492516,2009-12-17 11:58:00,13448
492517,2009-12-17 11:59:00,17612
492518,2009-12-17 12:01:00,13408
492519,2009-12-17 12:04:00,14543
492520,2009-12-17 12:12:00,14422
492521,2009-12-17 12:27:00,18006
492522,2009-12-17 12:30:00,14051
492524,2009-12-17 12:31:00,14110
492525,2009-12-17 12:32:00,12748
492526,2009-12-17 12:34:00,12748
492527,2009-12-17 12:39:00,14040
492528,2009-12-17 12:42:00,16945
492529,2009-12-17 12:46:00,17377
492530,2009-12-17 12:49:00,14095
492534,2009-12-17 13:07:00,17961
492535,2009-12-17 13:09:00,13577
492536,2009-12-17 13:14:00,16701
492537,2009-12-17 13:15:00,16560
492538,2009-12-17 13:17:00,18061
492539,2009-12-17 13:35:00,16908
492540,2009-12-17 13:36:00,15005
492542,2009-12-17 13:38:00,15889
492544,2009-12-17 13:44:00,13427
492545,2009-12-17 13:51:00,16019
492546,2009-12-17 14:01:00,13557
492547,2009-12-17 14:08:00,17103
492549,2009-12-17 14:15:00,13203
492571,2009-12-17 14:22:00,16439
492578,2009-12-17 14:37:00,15194
492579,2009-12-17 14:38:00,15311
492580,2009-12-17 14:43:00,12937
492581,2009-12-17 15:02:00,15270
492582,2009-12-17 15:03:00,18223
492583,2009-12-17 15:06:00,15270
492585,2009-12-17 15:26:00,14085
492588,2009-12-17 15:33:00,16150
492589,2009-12-17 15:37:00,13319
492591,2009-12-17 15:39:00,16661
492592,2009-12-17 15:41:00,17400
492593,2009-12-17 15:44:00,15917
492594,2009-12-17 15:46:00,17631
492635,2009-12-17 16:18:00,17526
492640,2009-12-17 16:38:00,13077
492641,2009-12-17 16:43:00,13039
492643,2009-12-17 16:58:00,17576
492644,2009-12-17 17:16:00,16200
492652,2009-12-17 17:46:00,15428
492659,2009-12-17 17:54:00,16720
492680,2009-12-17 18:20:00,14606
492684,2009-12-17 18:35:00,16351
492687,2009-12-17 18:41:00,17961
492705,2009-12-17 19:42:00,14702
492707,2009-12-17 19:54:00,15879
492708,2009-12-18 09:16:00,16556
492710,2009-12-18 09:58:00,17638
492711,2009-12-18 10:09:00,12471
492713,2009-12-18 10:11:00,12471
492714,2009-12-18 10:24:00,17913
492716,2009-12-18 10:25:00,12708
492717,2009-12-18 10:43:00,12826
492718,2009-12-18 10:47:00,12346
492720,2009-12-18 10:50:00,16772
492722,2009-12-18 10:55:00,12346
492723,2009-12-18 10:57:00,15858
492724,2009-12-18 10:59:00,14646
492726,2009-12-18 11:03:00,17927
492727,2009-12-18 11:10:00,16029
492728,2009-12-18 11:18:00,15311
492729,2009-12-18 11:32:00,15911
492730,2009-12-18 11:34:00,14083
492731,2009-12-18 11:39:00,14555
