customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score,Segment
12728,2011-09-29 15:31:00,5,926.17,70,3,3,3,9,High-Value
12729,2011-08-18 11:40:00,1,417.01,112,2,1,2,5,Other
12730,2010-07-06 12:19:00,1,703.25,520,1,1,2,4,At-Risk
12731,2011-11-16 11:59:00,17,25631.71,22,4,4,4,12,High-Value
12732,2011-06-13 11:33:00,1,218.26,178,2,1,1,4,One-Time
12733,2011-04-19 16:19:00,4,2424.02,233,2,3,4,9,High-Value
12734,2010-12-22 12:47:00,3,603.65,351,2,2,2,6,Other
12735,2011-01-28 13:37:00,2,689.57,314,2,2,2,6,Other
12736,2011-01-11 07:57:00,1,144.0,331,2,1,1,4,One-Time
12738,2010-12-02 18:27:00,1,137.35,371,2,1,1,4,One-Time
12739,2011-09-01 17:45:00,2,2421.23,98,2,2,4,8,Other
12740,2011-10-07 10:44:00,1,427.6,62,3,1,2,6,Other
12741,2010-06-24 16:24:00,1,236.07,532,1,1,1,3,At-Risk
12742,2010-03-24 12:43:00,1,1201.52,624,1,1,3,5,At-Risk
12743,2011-07-28 16:21:00,2,540.13,133,2,2,2,6,Other
12744,2011-10-14 14:54:00,8,13158.16,55,3,4,4,11,High-Value
12745,2010-08-10 10:14:00,2,723.85,485,1,2,2,5,At-Risk
12746,2010-06-17 10:41:00,1,254.55,539,1,1,1,3,At-Risk
12747,2011-12-07 14:34:00,26,8898.48,1,4,4,4,12,High-Value
12748,2011-12-09 12:20:00,322,49176.74,-1,4,4,4,12,High-Value
12749,2011-12-06 09:56:00,9,6847.36,2,4,4,4,12,High-Value
12750,2011-08-03 09:13:00,1,275.88,127,2,1,1,4,One-Time
12751,2010-09-21 12:49:00,1,268.27,443,1,1,1,3,At-Risk
12752,2011-09-19 13:32:00,1,4366.78,80,3,1,4,8,Other
12753,2011-11-17 10:52:00,6,21429.39,21,4,3,4,11,High-Value
12754,2011-04-18 09:00:00,3,3010.74,234,2,2,4,8,Other
12755,2011-03-04 12:42:00,11,5236.26,279,2,4,4,10,High-Value
12756,2011-09-14 09:31:00,1,112.08,85,3,1,1,5,One-Time
12757,2011-11-24 12:30:00,9,4176.75,14,4,4,4,12,High-Value
12758,2011-08-15 10:22:00,7,9903.24,115,2,3,4,9,High-Value
12759,2011-10-18 14:49:00,8,4618.74,51,3,4,4,11,High-Value
12760,2010-09-10 08:50:00,1,317.8,454,1,1,1,3,At-Risk
12761,2010-09-01 10:47:00,1,712.95,463,1,1,2,4,At-Risk
12762,2011-12-02 10:23:00,2,1702.52,6,4,2,3,9,High-Value
12763,2011-07-24 14:12:00,2,494.08,137,2,2,2,6,Other
12764,2011-01-27 10:19:00,1,1693.88,315,2,1,3,6,Other
12765,2010-08-24 13:51:00,6,1299.58,471,1,3,3,7,At-Risk
12766,2011-12-06 08:46:00,9,8134.99,2,4,4,4,12,High-Value
12767,2010-11-29 09:38:00,1,949.82,374,2,1,3,6,Other
12768,2010-09-15 12:08:00,1,168.69,449,1,1,1,3,At-Risk
12769,2011-04-15 10:25:00,1,1143.6,237,2,1,3,6,Other
12770,2011-05-13 09:33:00,2,3246.45,209,2,2,4,8,Other
12771,2010-08-11 11:51:00,1,226.3,484,1,1,1,3,At-Risk
12772,2011-10-11 09:19:00,1,752.47,58,3,1,2,6,Other
12773,2010-05-24 17:30:00,1,124.25,563,1,1,1,3,At-Risk
12774,2010-06-22 10:38:00,1,83.7,534,1,1,1,3,At-Risk
12775,2011-11-22 16:33:00,7,1551.12,16,4,3,3,10,High-Value
12776,2010-02-10 12:11:00,1,27.5,666,1,1,1,3,At-Risk
12777,2010-09-08 11:35:00,1,519.45,456,1,1,2,4,At-Risk
12778,2011-11-20 11:30:00,9,1541.68,18,4,4,3,11,High-Value
12779,2011-11-02 11:43:00,14,6474.11,36,3,4,4,11,High-Value
12780,2010-04-20 09:40:00,1,322.4,597,1,1,1,3,At-Risk
12781,2011-10-07 10:37:00,2,786.74,62,3,2,2,7,Other
12782,2011-12-05 09:16:00,11,3862.24,3,4,4,4,12,High-Value
12783,2011-12-07 15:56:00,4,1295.87,1,4,3,3,10,High-Value
12784,2011-11-24 12:53:00,2,1511.15,14,4,2,3,9,High-Value
12785,2010-12-10 13:48:00,3,904.4,363,2,2,3,7,Other
12786,2010-04-09 12:12:00,1,668.5,608,1,1,2,4,At-Risk
12787,2011-11-30 08:44:00,4,799.18,8,4,3,2,9,High-Value
12788,2010-09-02 14:21:00,4,384.9,462,1,3,2,6,At-Risk
12789,2011-10-05 13:34:00,3,225.35,64,3,2,1,6,Other
12790,2011-05-31 14:14:00,2,546.85,191,2,2,2,6,Other
12791,2010-12-01 11:27:00,5,656.83,372,2,3,2,7,Other
12792,2011-03-28 11:36:00,2,715.01,255,2,2,2,6,Other
12793,2011-01-09 12:12:00,3,745.53,333,2,2,2,6,Other
12794,2011-10-17 14:54:00,2,860.41,52,3,2,3,8,Other
12795,2011-11-21 10:27:00,1,318.48,17,4,1,1,6,One-Time
12796,2010-03-21 15:49:00,1,351.0,627,1,1,2,4,At-Risk
12797,2010-12-09 10:55:00,2,468.08,364,2,2,2,6,Other
12798,2011-11-29 15:52:00,4,8510.93,9,4,3,4,11,High-Value
12799,2010-06-28 15:57:00,1,219.35,528,1,1,1,3,At-Risk
12800,2010-08-26 14:11:00,2,500.25,469,1,2,2,5,At-Risk
12801,2010-07-27 09:38:00,1,871.82,499,1,1,3,5,At-Risk
12802,2011-06-06 09:36:00,5,2186.42,185,2,3,3,8,Other
12803,2010-11-11 14:57:00,1,1017.81,392,1,1,3,5,At-Risk
12804,2010-08-31 11:58:00,2,325.37,464,1,2,1,4,At-Risk
12805,2010-11-23 12:27:00,4,1230.95,380,1,3,3,7,At-Risk
12806,2010-05-16 13:49:00,2,2558.96,571,1,2,4,7,At-Risk
12807,2010-11-21 14:21:00,1,250.35,382,1,1,1,3,At-Risk
12808,2011-11-03 10:05:00,5,748.7,35,3,3,2,8,Loyal
12809,2011-06-15 10:51:00,3,1384.34,176,2,2,3,7,Other
12810,2010-06-23 10:53:00,2,534.99,533,1,2,2,5,At-Risk
12811,2011-03-23 10:55:00,4,893.9,260,2,3,3,8,Other
12812,2011-10-26 09:54:00,1,229.64,43,3,1,1,5,One-Time
12813,2010-07-26 09:50:00,3,1621.8,500,1,2,3,6,At-Risk
12814,2011-08-30 12:11:00,1,85.92,100,2,1,1,4,One-Time
12815,2011-07-15 10:21:00,2,863.46,146,2,2,3,7,Other
12816,2011-09-05 12:41:00,2,452.2,94,3,2,2,7,Other
12817,2011-03-03 16:28:00,3,570.98,280,2,2,2,6,Other
12818,2011-03-23 12:06:00,1,1182.08,260,2,1,3,6,Other
12819,2010-09-07 15:20:00,1,540.52,457,1,1,2,4,At-Risk
12820,2011-12-06 15:12:00,11,2689.52,2,4,4,4,12,High-Value
12821,2011-05-09 15:51:00,2,220.8,213,2,2,1,5,Other
12822,2011-09-30 10:04:00,2,948.88,69,3,2,3,8,Other
12823,2011-09-26 07:35:00,18,6501.5,73,3,4,4,11,High-Value
12824,2011-10-11 12:49:00,1,397.12,58,3,1,2,6,Other
12825,2010-07-06 13:56:00,2,518.63,520,1,2,2,5,At-Risk
12826,2011-12-07 10:25:00,12,2800.75,1,4,4,4,12,High-Value
12827,2011-12-04 12:17:00,3,430.15,4,4,2,2,8,Other
12828,2011-12-07 08:45:00,6,1018.71,1,4,3,3,10,High-Value
12829,2011-01-07 11:13:00,3,385.3,335,2,2,2,6,Other
12830,2011-11-02 11:54:00,6,6814.64,36,3,3,4,10,High-Value
12831,2011-03-22 13:02:00,3,451.11,261,2,2,2,6,Other
12832,2011-11-07 13:30:00,2,383.03,31,3,2,2,7,Other
12833,2011-07-17 13:46:00,1,417.38,144,2,1,2,5,Other
12834,2011-03-02 09:49:00,1,312.38,281,2,1,1,4,One-Time
12835,2010-10-08 10:59:00,41,5996.83,426,1,4,4,9,High-Value
12836,2011-10-11 15:10:00,15,6559.73,58,3,4,4,11,High-Value
12837,2011-06-19 16:07:00,2,662.66,172,2,2,2,6,Other
12838,2011-11-06 12:20:00,10,2975.91,32,3,4,4,11,High-Value
12839,2011-12-07 12:33:00,26,9669.12,1,4,4,4,12,High-Value
12840,2011-07-19 09:29:00,7,4041.97,142,2,3,4,9,High-Value
12841,2011-12-05 11:13:00,40,6958.2,3,4,4,4,12,High-Value
12842,2011-09-30 15:33:00,4,1917.99,69,3,3,3,9,High-Value
12843,2011-10-05 12:09:00,28,6461.87,64,3,4,4,11,High-Value
12844,2011-11-10 13:31:00,4,648.6,28,3,3,2,8,Loyal
12845,2011-03-17 13:34:00,4,354.09,266,2,3,2,7,Other
12847,2011-11-17 13:16:00,2,1609.0,21,4,2,3,9,High-Value
12848,2010-02-02 12:45:00,1,208.0,674,1,1,1,3,At-Risk
12849,2011-11-08 13:41:00,6,3015.98,30,3,3,4,10,High-Value
12850,2010-09-20 12:26:00,1,330.0,444,1,1,1,3,At-Risk
12851,2011-09-04 12:41:00,2,280.76,95,2,2,1,5,Other
12852,2011-02-18 08:47:00,1,311.55,293,2,1,1,4,One-Time
12853,2011-07-28 11:29:00,11,3907.5,133,2,4,4,10,High-Value
12854,2011-09-22 12:15:00,7,2970.97,77,3,3,4,10,High-Value
12855,2010-12-02 09:37:00,4,612.84,371,2,3,2,7,Other
12856,2011-12-02 10:52:00,6,2170.78,6,4,3,3,10,High-Value
12857,2011-05-13 10:20:00,6,3688.0,209,2,3,4,9,High-Value
12858,2010-11-21 12:55:00,1,147.27,382,1,1,1,3,At-Risk
12859,2010-09-07 12:20:00,1,575.1,457,1,1,2,4,At-Risk
12860,2010-01-15 15:22:00,1,54.22,692,1,1,1,3,At-Risk
12861,2010-03-30 11:39:00,1,68.25,618,1,1,1,3,At-Risk
12862,2010-10-10 11:47:00,2,984.62,424,1,2,3,6,At-Risk
12863,2011-10-18 14:15:00,6,2792.55,51,3,3,4,10,High-Value
12864,2011-07-24 13:03:00,2,299.57,137,2,2,1,5,Other
12865,2011-11-13 14:31:00,4,3323.47,25,3,3,4,10,High-Value
12866,2011-03-01 14:11:00,3,1092.35,282,2,2,3,7,Other
12867,2011-11-13 15:30:00,13,7829.26,25,3,4,4,11,High-Value
12868,2011-06-07 10:42:00,8,2043.76,184,2,4,3,9,High-Value
12869,2010-01-27 12:10:00,1,337.67,680,1,1,1,3,At-Risk
12870,2010-11-29 13:42:00,3,1676.95,374,2,2,3,7,Other
12871,2011-09-16 15:07:00,3,744.02,83,3,2,2,7,Other
12872,2011-01-17 10:52:00,12,3283.96,325,2,4,4,10,High-Value
12873,2011-03-02 14:58:00,3,2027.3,281,2,2,3,7,Other
12874,2010-11-19 15:23:00,2,873.42,384,1,2,3,6,At-Risk
12875,2011-07-19 15:30:00,5,1356.99,142,2,3,3,8,Other
12876,2011-10-13 12:26:00,4,3751.79,56,3,3,4,10,High-Value
12877,2011-12-06 10:30:00,20,2942.14,2,4,4,4,12,High-Value
12878,2011-04-17 13:07:00,2,854.99,235,2,2,2,6,Other
12879,2011-10-26 12:24:00,3,573.22,43,3,2,2,7,Other
12880,2010-11-23 10:50:00,2,640.13,380,1,2,2,5,At-Risk
12881,2011-03-09 11:44:00,1,298.0,274,2,1,1,4,One-Time
12882,2011-11-30 16:18:00,2,1463.04,8,4,2,3,9,High-Value
12883,2011-11-15 09:32:00,4,703.47,23,4,3,2,9,High-Value
12884,2011-09-12 13:10:00,1,309.05,87,3,1,1,5,One-Time
12885,2011-10-07 13:40:00,3,1175.22,62,3,2,3,8,Other
12886,2011-10-03 10:09:00,2,1378.4,66,3,2,3,8,Other
12887,2010-11-21 11:18:00,1,222.4,382,1,1,1,3,At-Risk
12888,2011-05-09 16:02:00,2,354.12,213,2,2,2,6,Other
12889,2010-11-23 16:08:00,4,385.46,380,1,3,2,6,At-Risk
12890,2011-11-15 17:26:00,2,706.02,23,4,2,2,8,Other
12891,2011-06-07 12:31:00,11,840.5,184,2,4,2,8,Other
12892,2010-11-08 09:51:00,1,263.38,395,1,1,1,3,At-Risk
12893,2011-11-09 12:34:00,1,176.55,29,3,1,1,5,One-Time
12894,2010-05-13 14:47:00,1,157.35,574,1,1,1,3,At-Risk
12895,2011-10-28 13:51:00,2,372.8,41,3,2,2,7,Other
12897,2011-05-19 12:13:00,4,514.25,203,2,3,2,7,Other
12898,2010-09-02 08:08:00,2,296.21,462,1,2,1,4,At-Risk
12899,2010-10-22 09:53:00,1,366.4,412,1,1,2,4,At-Risk
12900,2010-10-13 15:17:00,1,340.33,421,1,1,2,4,At-Risk
12901,2011-12-01 10:07:00,28,17654.54,7,4,4,4,12,High-Value
12902,2011-03-20 12:06:00,1,138.68,263,2,1,1,4,One-Time
12903,2010-10-07 12:39:00,1,833.53,427,1,1,2,4,At-Risk
12904,2011-11-21 14:34:00,2,496.06,17,4,2,2,8,Other
12905,2010-05-12 10:05:00,2,1018.42,575,1,2,3,6,At-Risk
12906,2011-11-28 09:55:00,5,2919.81,10,4,3,4,11,High-Value
12907,2010-11-09 12:08:00,2,508.91,394,1,2,2,5,At-Risk
12908,2011-06-16 15:39:00,5,1776.0,175,2,3,3,8,Other
12909,2011-10-31 12:43:00,8,3103.19,38,3,4,4,11,High-Value
12910,2011-11-16 14:28:00,13,5796.52,22,4,4,4,12,High-Value
12911,2010-06-06 12:13:00,1,1651.72,550,1,1,3,5,At-Risk
12912,2011-12-07 08:55:00,5,1662.3,1,4,3,3,10,High-Value
12913,2011-12-05 12:11:00,13,6283.24,3,4,4,4,12,High-Value
12914,2010-11-04 12:28:00,1,223.98,399,1,1,1,3,At-Risk
12915,2011-07-14 11:34:00,4,975.1,147,2,3,3,8,Other
12916,2011-07-24 10:35:00,7,4479.73,137,2,3,4,9,High-Value
12917,2011-08-03 16:42:00,6,4359.2,127,2,3,4,9,High-Value
12919,2011-12-01 13:47:00,6,1335.19,7,4,3,3,10,High-Value
12920,2011-11-22 15:05:00,4,486.64,16,4,3,2,9,High-Value
12921,2011-11-30 16:22:00,74,35233.24,8,4,4,4,12,High-Value
12922,2011-07-01 15:35:00,1,405.38,160,2,1,2,5,Other
12923,2011-10-06 16:20:00,3,769.17,63,3,2,2,7,Other
12924,2011-09-12 13:55:00,12,2461.45,87,3,4,4,11,High-Value
12925,2011-12-05 11:11:00,3,729.33,3,4,2,2,8,Other
12926,2010-10-24 15:57:00,4,1523.59,410,1,3,3,7,At-Risk
12927,2010-11-10 10:02:00,1,197.31,393,1,1,1,3,At-Risk
12928,2011-11-04 14:24:00,12,4304.89,34,3,4,4,11,High-Value
12929,2011-02-01 12:08:00,1,117.85,310,2,1,1,4,One-Time
12930,2011-09-22 15:18:00,2,415.8,77,3,2,2,7,Other
12931,2011-11-18 12:39:00,57,92347.34,20,4,4,4,12,High-Value
12932,2010-06-18 14:22:00,8,1698.56,538,1,4,3,8,At-Risk
12933,2011-11-15 16:38:00,8,1636.63,23,4,4,3,11,High-Value
12934,2009-12-03 10:51:00,1,181.65,735,1,1,1,3,At-Risk
12935,2011-12-07 17:25:00,15,4243.86,1,4,4,4,12,High-Value
12936,2011-11-22 17:32:00,4,1063.9,16,4,3,3,10,High-Value
12937,2011-11-24 15:05:00,9,3097.61,14,4,4,4,12,High-Value
12938,2011-11-14 11:21:00,1,114.14,24,4,1,1,6,One-Time
12939,2011-10-06 14:33:00,20,25264.8,63,3,4,4,11,High-Value
12940,2011-10-16 12:09:00,2,899.69,53,3,2,3,8,Other
12941,2009-12-15 13:12:00,1,377.49,723,1,1,2,4,At-Risk
12942,2011-07-31 14:39:00,3,675.6,130,2,2,2,6,Other
12943,2010-05-30 13:52:00,2,496.5,557,1,2,2,5,At-Risk
12944,2011-11-04 11:04:00,2,604.51,34,3,2,2,7,Other
12945,2011-02-24 14:15:00,2,900.11,287,2,2,3,7,Other
12946,2010-09-29 10:14:00,1,324.45,435,1,1,1,3,At-Risk
12947,2011-07-19 10:06:00,6,1603.99,142,2,3,3,8,Other
12948,2011-11-23 17:10:00,9,2317.43,15,4,4,4,12,High-Value
12949,2011-11-09 11:25:00,22,15526.7,29,3,4,4,11,High-Value
12950,2011-12-07 13:17:00,3,1843.0,1,4,2,3,9,High-Value
12951,2011-12-01 12:14:00,15,3213.72,7,4,4,4,12,High-Value
12952,2011-12-04 10:35:00,4,1387.79,4,4,3,3,10,High-Value
12953,2011-11-30 09:24:00,2,828.81,8,4,2,2,8,Other
12954,2010-03-11 10:16:00,1,162.45,637,1,1,1,3,At-Risk
12955,2011-12-08 16:29:00,11,4757.16,0,4,4,4,12,High-Value
12956,2011-02-06 16:08:00,4,521.89,305,2,3,2,7,Other
12957,2011-11-30 09:53:00,13,8706.97,8,4,4,4,12,High-Value
12958,2010-11-04 16:16:00,2,467.34,399,1,2,2,5,At-Risk
12959,2010-08-12 17:20:00,1,150.95,483,1,1,1,3,At-Risk
12960,2010-10-22 09:31:00,4,1322.07,412,1,3,3,7,At-Risk
12961,2010-11-25 16:44:00,1,211.99,378,2,1,1,4,One-Time
12962,2011-12-02 15:55:00,2,266.39,6,4,2,1,7,Other
12963,2011-12-01 12:55:00,12,3235.79,7,4,4,4,12,High-Value
12964,2010-09-28 17:47:00,1,132.24,436,1,1,1,3,At-Risk
12965,2011-09-11 15:31:00,1,769.81,88,3,1,2,6,Other
12966,2011-11-30 12:38:00,1,160.18,8,4,1,1,6,One-Time
12967,2010-12-16 19:10:00,3,2938.52,357,2,2,4,8,Other
12968,2011-08-19 15:44:00,1,135.95,111,2,1,1,4,One-Time
12969,2010-04-16 10:50:00,1,122.45,601,1,1,1,3,At-Risk
12970,2011-12-02 14:30:00,10,1452.54,6,4,4,3,11,High-Value
12971,2011-12-06 12:20:00,116,15704.6,2,4,4,4,12,High-Value
12972,2010-10-22 08:41:00,4,1161.2,412,1,3,3,7,At-Risk
12973,2010-10-22 10:14:00,1,385.55,412,1,1,2,4,At-Risk
12974,2011-05-26 09:33:00,2,408.95,196,2,2,2,6,Other
12975,2010-09-29 09:46:00,6,2100.09,435,1,3,3,7,At-Risk
12976,2011-05-12 09:55:00,8,3156.38,210,2,4,4,10,High-Value
12977,2011-07-06 16:40:00,4,513.88,155,2,3,2,7,Other
12978,2010-11-19 14:29:00,5,2502.82,384,1,3,4,8,At-Risk
12979,2009-12-10 15:45:00,1,517.7,728,1,1,2,4,At-Risk
12980,2011-07-05 09:34:00,21,16245.78,156,2,4,4,10,High-Value
12981,2011-11-10 12:00:00,2,372.22,28,3,2,2,7,Other
12982,2011-04-11 11:51:00,8,2744.81,241,2,4,4,10,High-Value
12983,2010-04-20 12:58:00,1,490.08,597,1,1,2,4,At-Risk
12984,2011-11-21 12:37:00,1,97.5,17,4,1,1,6,One-Time
12985,2011-12-09 10:46:00,2,1239.38,-1,4,2,3,9,High-Value
12986,2010-10-07 11:57:00,10,2729.84,427,1,4,4,9,High-Value
12987,2011-09-27 12:03:00,5,1312.21,72,3,3,3,9,High-Value
12988,2011-02-20 14:31:00,1,505.82,291,2,1,2,5,Other
12989,2011-12-06 15:28:00,33,13551.75,2,4,4,4,12,High-Value
12990,2011-11-08 13:01:00,7,955.5,30,3,3,3,9,High-Value
12991,2011-11-16 15:34:00,3,764.82,22,4,2,2,8,Other
12992,2009-12-14 16:46:00,1,93.35,724,1,1,1,3,At-Risk
12993,2011-11-16 15:49:00,8,1259.63,22,4,4,3,11,High-Value
12994,2011-12-05 15:43:00,3,974.42,3,4,2,3,9,High-Value
12995,2011-09-15 15:44:00,1,211.32,84,3,1,1,5,One-Time
12996,2010-11-29 09:27:00,1,355.5,374,2,1,2,5,Other
12997,2011-11-17 15:47:00,8,2110.91,21,4,4,3,11,High-Value
12998,2010-08-04 08:05:00,3,920.08,491,1,2,3,6,At-Risk
12999,2011-05-27 13:24:00,3,455.88,195,2,2,2,6,Other
13000,2011-08-25 10:43:00,4,1032.5,105,2,3,3,8,Other
13001,2011-12-05 14:51:00,33,24042.65,3,4,4,4,12,High-Value
13002,2011-01-25 15:18:00,3,414.13,317,2,2,2,6,Other
13003,2011-08-26 10:50:00,3,149.05,104,2,2,1,5,Other
13004,2011-11-28 11:27:00,36,11650.85,10,4,4,4,12,High-Value
13005,2011-06-19 10:53:00,4,999.68,172,2,3,3,8,Other
13006,2011-10-14 13:49:00,1,81.57,55,3,1,1,5,One-Time
13007,2010-05-09 10:38:00,1,175.25,578,1,1,1,3,At-Risk
13008,2011-01-20 14:24:00,3,612.13,322,2,2,2,6,Other
13009,2010-02-05 12:22:00,1,234.0,671,1,1,1,3,At-Risk
13010,2010-11-30 15:09:00,2,330.12,373,2,2,1,5,Other
13011,2010-12-02 17:22:00,1,50.55,371,2,1,1,4,One-Time
13012,2011-11-30 13:05:00,11,2957.83,8,4,4,4,12,High-Value
13013,2011-12-08 15:01:00,29,11097.43,0,4,4,4,12,High-Value
13014,2011-11-29 12:27:00,11,5381.08,9,4,4,4,12,High-Value
13015,2011-10-17 13:19:00,11,6579.78,52,3,4,4,11,High-Value
13016,2011-09-27 14:08:00,3,789.89,72,3,2,2,7,Other
13017,2011-12-02 15:53:00,1,204.0,6,4,1,1,6,One-Time
13018,2011-11-23 13:28:00,35,9763.16,15,4,4,4,12,High-Value
13019,2010-11-25 14:56:00,6,1229.95,378,2,3,3,8,Other
13020,2010-05-26 11:12:00,2,618.96,561,1,2,2,5,At-Risk
13021,2011-12-05 16:37:00,17,4887.24,3,4,4,4,12,High-Value
13022,2010-10-06 10:50:00,1,50.3,428,1,1,1,3,At-Risk
13023,2011-10-06 16:27:00,3,1251.03,63,3,2,3,8,Other
13024,2010-08-26 09:42:00,2,555.87,469,1,2,2,5,At-Risk
13025,2009-12-08 10:02:00,1,323.39,730,1,1,1,3,At-Risk
13026,2011-12-08 16:58:00,9,1733.08,0,4,4,3,11,High-Value
13027,2011-08-18 09:39:00,19,17239.2,112,2,4,4,10,High-Value
13028,2011-11-17 11:10:00,2,661.32,21,4,2,2,8,Other
13029,2011-11-09 09:13:00,5,1927.3,29,3,3,3,9,High-Value
13030,2011-11-28 14:30:00,2,752.44,10,4,2,2,8,Other
13031,2010-10-28 15:34:00,5,3292.84,406,1,3,4,8,At-Risk
13032,2011-10-18 15:54:00,9,2815.96,51,3,4,4,11,High-Value
13033,2010-12-17 14:23:00,2,220.55,356,2,2,1,5,Other
13034,2011-10-16 12:21:00,3,756.82,53,3,2,2,7,Other
13035,2011-09-27 08:57:00,3,1364.2,72,3,2,3,8,Other
13036,2010-01-24 11:35:00,1,307.1,683,1,1,1,3,At-Risk
13037,2011-07-24 15:46:00,12,3914.95,137,2,4,4,10,High-Value
13038,2011-09-20 14:37:00,3,908.46,79,3,2,3,8,Other
13039,2010-05-04 16:45:00,4,1010.73,583,1,3,3,7,At-Risk
13040,2011-12-01 10:38:00,2,676.99,7,4,2,2,8,Other
13041,2010-09-15 11:44:00,4,799.13,449,1,3,2,6,At-Risk
13042,2010-04-20 13:43:00,3,1488.59,597,1,2,3,6,At-Risk
13043,2011-03-11 14:52:00,1,516.42,272,2,1,2,5,Other
13044,2011-02-21 15:20:00,11,4848.05,290,2,4,4,10,High-Value
13045,2011-09-01 15:04:00,3,808.92,98,2,2,2,6,Other
13046,2011-11-09 08:36:00,3,949.25,29,3,2,3,8,Other
13047,2011-10-14 11:15:00,23,8423.58,55,3,4,4,11,High-Value
13048,2011-11-25 13:23:00,9,4049.13,13,4,4,4,12,High-Value
13049,2011-10-06 15:31:00,4,1408.24,63,3,3,3,9,High-Value
13050,2011-11-25 09:18:00,34,11877.29,13,4,4,4,12,High-Value
13051,2010-05-10 09:14:00,2,155.8,577,1,2,1,4,At-Risk
13052,2011-05-11 14:12:00,7,3118.48,211,2,3,4,9,High-Value
13053,2010-03-28 11:28:00,1,127.65,620,1,1,1,3,At-Risk
13055,2011-09-22 14:26:00,4,2321.11,77,3,3,4,10,High-Value
13056,2010-06-06 14:10:00,1,209.48,550,1,1,1,3,At-Risk
13057,2010-06-27 15:44:00,3,709.59,529,1,2,2,5,At-Risk
13058,2011-11-15 12:43:00,3,271.4,23,4,2,1,7,Other
13059,2011-04-04 10:40:00,10,2291.77,248,2,4,4,10,High-Value
13060,2011-03-31 11:37:00,1,307.53,252,2,1,1,4,One-Time
13061,2011-09-28 16:04:00,1,248.61,71,3,1,1,5,One-Time
13062,2011-06-01 15:12:00,1,346.98,190,2,1,2,5,Other
13063,2010-08-16 12:27:00,1,188.4,479,1,1,1,3,At-Risk
13064,2011-11-27 12:31:00,6,1666.84,11,4,3,3,10,High-Value
13065,2010-12-01 16:52:00,5,1055.05,372,2,3,3,8,Other
13066,2011-11-15 12:57:00,2,470.8,23,4,2,2,8,Other
13067,2011-09-18 13:38:00,3,508.51,81,3,2,2,7,Other
13068,2011-11-29 15:00:00,2,344.0,9,4,2,2,8,Other
13069,2011-12-09 08:39:00,38,9284.45,-1,4,4,4,12,High-Value
13070,2011-05-31 13:45:00,4,751.7,191,2,3,2,7,Other
13071,2010-04-06 13:37:00,1,129.22,611,1,1,1,3,At-Risk
13072,2011-03-18 08:12:00,1,177.15,265,2,1,1,4,One-Time
13073,2010-10-24 14:06:00,2,418.08,410,1,2,2,5,At-Risk
13074,2010-07-16 16:53:00,4,1378.74,510,1,3,3,7,At-Risk
13075,2011-08-02 10:19:00,1,919.61,128,2,1,3,6,Other
13076,2010-09-08 10:27:00,1,135.4,456,1,1,1,3,At-Risk
13077,2011-12-08 19:24:00,11,2740.65,0,4,4,4,12,High-Value
13078,2011-12-06 15:36:00,57,29018.06,2,4,4,4,12,High-Value
13079,2011-12-05 16:53:00,6,419.18,3,4,3,2,9,High-Value
13080,2011-06-13 14:59:00,4,280.73,178,2,3,1,6,Other
13081,2011-11-28 10:54:00,28,56838.37,10,4,4,4,12,High-Value
13082,2011-08-05 16:16:00,21,7335.75,125,2,4,4,10,High-Value
13083,2011-12-05 15:01:00,3,395.43,3,4,2,2,8,Other
13084,2010-08-05 08:49:00,1,122.4,490,1,1,1,3,At-Risk
13085,2011-07-05 12:11:00,8,2433.28,156,2,4,4,10,High-Value
13086,2010-11-22 10:28:00,1,439.33,381,1,1,2,4,At-Risk
13087,2009-12-13 15:16:00,1,313.64,725,1,1,1,3,At-Risk
13088,2010-10-18 15:35:00,1,236.11,416,1,1,1,3,At-Risk
13089,2011-12-07 09:02:00,203,113416.91,1,4,4,4,12,High-Value
13090,2011-12-01 12:39:00,23,13076.74,7,4,4,4,12,High-Value
13091,2011-11-11 15:54:00,2,1108.8,27,3,2,3,8,Other
13092,2011-09-30 11:18:00,12,2140.28,69,3,4,3,10,High-Value
13093,2011-03-09 12:14:00,55,54144.25,274,2,4,4,10,High-Value
13094,2011-11-18 14:07:00,13,2209.44,20,4,4,3,11,High-Value
13095,2011-09-30 12:03:00,1,74.4,69,3,1,1,5,One-Time
13096,2010-11-10 14:08:00,1,419.7,393,1,1,2,4,At-Risk
13097,2011-11-07 10:43:00,27,13015.36,31,3,4,4,11,High-Value
13098,2011-12-08 14:14:00,28,28882.44,0,4,4,4,12,High-Value
13099,2011-09-01 17:40:00,1,207.36,98,2,1,1,4,One-Time
13101,2011-04-19 14:37:00,4,695.4,233,2,3,2,7,Other
13102,2011-12-08 12:52:00,37,11380.1,0,4,4,4,12,High-Value
13103,2011-10-31 09:38:00,3,709.64,38,3,2,2,7,Other
13104,2011-12-06 13:10:00,9,1709.1,2,4,4,3,11,High-Value
13105,2010-09-29 13:41:00,1,72.0,435,1,1,1,3,At-Risk
13106,2011-07-29 15:12:00,2,603.46,132,2,2,2,6,Other
13107,2011-10-26 14:52:00,9,5253.07,43,3,4,4,11,High-Value
13108,2010-12-02 10:35:00,2,748.46,371,2,2,2,6,Other
13109,2011-10-11 10:16:00,3,1134.03,58,3,2,3,8,Other
